Date,Portfolio,Factor,Total Variance Contribution Daily,Total Variance Contribution Pct
2021-01-31,Minimum_TE,Sector_Real_Estate,-8.601049551849824e-06,-0.014168777304676708
2021-01-31,Minimum_TE,Sector_Technology,3.845775754255273e-05,0.0633526639944179
2021-01-31,Minimum_TE,Sector_Utilities,-3.745539024774076e-05,-0.06170143307288141
2021-01-31,Minimum_TE,Size,1.4082339546884967e-07,0.0002319827734578535
2021-01-31,Minimum_TE,Nonlinear_Size,-3.360566133628301e-07,-0.0005535965451422991
2021-01-31,Minimum_TE,Momentum,2.0638017418016124e-08,3.399765005923257e-05
2021-01-31,Minimum_TE,Residual_Volatility,2.7710088790286856e-06,0.004564769390009532
2021-01-31,Minimum_TE,Liquidity,1.4236412551275958e-06,0.0023452086613447217
2021-01-31,Minimum_TE,Book_to_Price,6.496906396150532e-07,0.0010702556628869643
2021-01-31,Minimum_TE,Earnings_Yield,1.3115821993106173e-06,0.002160610282126963
2021-01-31,Minimum_TE,Leverage,-1.209086707634709e-07,-0.00019917662605299758
2021-01-31,Minimum_TE,Dividend_Yield,-2.2903587749455435e-08,-3.772979475863642e-05
2021-01-31,MVO,Market,0.0007093697948113483,0.7899461351568445
2021-01-31,MVO,Sector_Basic_Materials,2.692072368741841e-05,0.029978611703021556
2021-01-31,MVO,Sector_Communication_Services,7.727719299268285e-06,0.008605500316879691
2021-01-31,MVO,Sector_Consumer_Cyclical,2.2936831933592588e-05,0.025542195158594447
2021-01-31,MVO,Sector_Consumer_Defensive,3.799154409058515e-05,0.042306951384897734
2021-01-31,MVO,Sector_Energy,-1.581345881570681e-05,-0.01760968787549183
2021-01-31,MVO,Sector_Financial_Services,-3.319124796160767e-06,-0.0036961396214054056
2021-01-31,MVO,Sector_Healthcare,3.2129747287418866e-05,0.03577932113674571
2021-01-31,MVO,Sector_Industrials,-1.1468912423522168e-05,-0.012771650427860477
2021-01-31,MVO,Sector_Real_Estate,1.1165246640915324e-06,0.0012433491666232561
2021-01-31,MVO,Sector_Technology,4.4903941010165365e-06,0.005000451797320254
2021-01-31,MVO,Sector_Utilities,2.3605562923560903e-05,0.02628688638290231
2021-01-31,MVO,Size,-1.3589036775962107e-06,-0.0015132596792523825
2021-01-31,MVO,Nonlinear_Size,8.329865751028458e-07,0.0009276043756768975
2021-01-31,MVO,Momentum,4.148419221612231e-06,0.0046196324612248945
2021-01-31,MVO,Residual_Volatility,6.284306523624061e-06,0.00699813226724431
2021-01-31,MVO,Liquidity,4.606969608506592e-06,0.005130268956535789
2021-01-31,MVO,Book_to_Price,9.665822751029005e-07,0.0010763750276845464
2021-01-31,MVO,Earnings_Yield,7.807501464487997e-07,0.000869434482862905
2021-01-31,MVO,Leverage,-3.3710639027458014e-07,-0.00037539784197450766
2021-01-31,MVO,Dividend_Yield,4.779705268924271e-07,0.0005322625423288083
2021-02-28,Original,Market,0.0009018977298603073,0.7542767513952314
2021-02-28,Original,Sector_Basic_Materials,5.202074292791093e-05,0.043506082432327
2021-02-28,Original,Sector_Communication_Services,-4.705479985882252e-06,-0.003935295588399227
2021-02-28,Original,Sector_Consumer_Cyclical,0.00013383090273177912,0.11192570421975978
2021-02-28,Original,Sector_Consumer_Defensive,-2.5016366893185982e-06,-0.0020921733503893123
2021-02-28,Original,Sector_Energy,0.00010825508355395074,0.09053608856265837
2021-02-28,Original,Sector_Financial_Services,2.2753556048654834e-05,0.019029295418813107
2021-02-28,Original,Sector_Healthcare,-2.833882640636674e-05,-0.02370037889269161
2021-02-28,Original,Sector_Industrials,2.2394669906494826e-05,0.01872915110702828
2021-02-28,Original,Sector_Real_Estate,5.721509261556329e-06,0.004785023041972697
2021-02-28,Original,Sector_Technology,-3.739896030527296e-05,-0.03127756656953749
2021-02-28,Original,Sector_Utilities,-2.3212976804033263e-05,-0.019413519021354006
2021-02-28,Original,Size,5.6096974924920385e-06,0.004691512419708874
2021-02-28,Original,Nonlinear_Size,-1.656151646786272e-06,-0.0013850757603628707
2021-02-28,Original,Momentum,-1.7713806765331637e-06,-0.0014814443123020932
2021-02-28,Original,Residual_Volatility,5.933329683838267e-06,0.004962173083167204
2021-02-28,Original,Liquidity,-7.245207074864346e-07,-0.0006059324771180951
2021-02-28,Original,Book_to_Price,6.08214036626632e-06,0.005086626704014132
2021-02-28,Original,Earnings_Yield,1.4096003372319452e-06,0.001178879520295073
2021-02-28,Original,Leverage,2.9350579575518877e-07,0.00024546530145073747
2021-02-28,Original,Dividend_Yield,1.402334000149735e-06,0.0011728025240376801
2021-02-28,Minimum_TE,Market,0.0006390906774428272,0.8827730670716588
2021-02-28,Minimum_TE,Sector_Basic_Materials,1.6647453350513517e-05,0.02299505214497495
2021-02-28,Minimum_TE,Sector_Communication_Services,9.124977214364337e-08,0.0001260428982427776
2021-02-28,Minimum_TE,Sector_Consumer_Cyclical,7.419601513589595e-06,0.010248662069064452
2021-02-28,Minimum_TE,Sector_Consumer_Defensive,4.931266293966603e-06,0.006811535865755802
2021-02-28,Minimum_TE,Sector_Energy,2.3992434300859125e-06,0.003314064116696401
2021-02-28,Minimum_TE,Sector_Financial_Services,-1.0867971603360616e-07,-0.00015011880103672166
2021-02-28,Minimum_TE,Sector_Healthcare,2.9000947431435374e-06,0.004005887773933681
2021-02-28,Minimum_TE,Sector_Industrials,3.7490144199599872e-06,0.005178496690401219
2021-02-28,Minimum_TE,Sector_Real_Estate,-5.440937194330219e-07,-0.0007515541979115847
2021-02-28,Minimum_TE,Sector_Technology,6.9537492548371e-06,0.00960518244750795
2021-02-28,Minimum_TE,Sector_Utilities,-3.4787054487765417e-06,-0.004805120129029078
2021-02-28,Minimum_TE,Size,3.5413066931636276e-06,0.00489159094523815
2021-02-28,Minimum_TE,Nonlinear_Size,-9.443595888865839e-07,-0.0013044396360710783
2021-02-28,Minimum_TE,Momentum,3.080298782333967e-07,0.00042548027995938196
2021-02-28,Minimum_TE,Residual_Volatility,1.385933605341832e-06,0.0019143838311657137
2021-02-28,Minimum_TE,Liquidity,5.490636103793572e-07,0.000758419085835256
2021-02-28,Minimum_TE,Book_to_Price,3.5408641591131123e-06,0.004890979674952343
2021-02-28,Minimum_TE,Earnings_Yield,3.386996778338411e-06,0.004678443356644185
2021-02-28,Minimum_TE,Leverage,1.8791100693769495e-06,0.002595606254102377
2021-02-28,Minimum_TE,Dividend_Yield,1.1329017280069208e-06,0.0015648720415154542
2021-02-28,MVO,Market,0.0009073172820747369,0.7588092411698113
2021-02-28,MVO,Sector_Basic_Materials,-8.748757446295957e-06,-0.007316776755119427
2021-02-28,MVO,Sector_Communication_Services,1.6839190805443703e-05,0.014082982711156912
2021-02-28,MVO,Sector_Consumer_Cyclical,-4.8382915767049e-05,-0.040463688198273756
2021-02-28,MVO,Sector_Consumer_Defensive,0.0001243339118772824,0.10398316353848913
2021-02-28,MVO,Sector_Energy,-9.794454529079029e-05,-0.08191316043146289
2021-02-28,MVO,Sector_Financial_Services,-2.7276233687661837e-05,-0.022811709415670806
2021-02-28,MVO,Sector_Healthcare,0.00017603719819395114,0.1472237500797529
2021-02-28,MVO,Sector_Industrials,-4.8062256050278394e-05,-0.04019551348016408
2021-02-28,MVO,Sector_Real_Estate,-3.735556117172115e-06,-0.003124127092715436
2021-02-28,MVO,Sector_Technology,4.2976149245067303e-05,0.035941891377270045
2021-02-28,MVO,Sector_Utilities,9.335662185670193e-05,0.07807617995247867
2021-02-28,MVO,Size,4.875755874342332e-06,0.004077701029433494
2021-02-28,MVO,Nonlinear_Size,-2.6766706720912815e-08,-2.2385580895215122e-05
2021-02-28,MVO,Momentum,-1.659883630575267e-06,-0.0013881968998395648
2021-02-28,MVO,Residual_Volatility,6.045890593733174e-06,0.005056310228254284
2021-02-28,MVO,Liquidity,-5.722163224998354e-07,-0.0004785569965869054
2021-02-28,MVO,Book_to_Price,2.40398593052151e-06,0.0020105058900130933
2021-02-28,MVO,Earnings_Yield,2.630384826973406e-06,0.002199848227266397
2021-02-28,MVO,Leverage,4.485262294457539e-07,0.000375112272778746
2021-02-28,MVO,Dividend_Yield,6.49834844464946e-07,0.0005434710601859016
2021-03-31,Original,Market,0.0004778535049321308,0.5764299012800853
2021-03-31,Original,Sector_Basic_Materials,1.9783912222847617e-05,0.023865135343455593
2021-03-31,Original,Sector_Communication_Services,-3.776670857116706e-06,-0.004555760263062952
2021-03-31,Original,Sector_Consumer_Cyclical,4.003543601904655e-05,0.0482943458486129
2021-03-31,Original,Sector_Consumer_Defensive,3.828286983351241e-05,0.04618024279634431
2021-03-31,Original,Sector_Energy,0.00012489328268673836,0.15065751713987613
2021-03-31,Original,Sector_Financial_Services,4.7117426838778525e-05,0.056837280507351824
2021-03-31,Original,Sector_Healthcare,7.931192517665312e-06,0.00956731816927971
2021-03-31,Original,Sector_Industrials,1.9232084272499848e-05,0.023199470808908055
2021-03-31,Original,Sector_Real_Estate,1.1632691724623485e-05,0.014032399622973882
2021-03-31,Original,Sector_Technology,-7.803864165209692e-06,-0.009413723251844558
2021-03-31,Original,Sector_Utilities,4.626592199901569e-06,0.005581011873986888
2021-03-31,Original,Size,1.036851497380485e-05,0.012507435858653555
2021-03-31,Original,Nonlinear_Size,-2.7971149701708315e-06,-0.003374131798726936
2021-03-31,Original,Momentum,2.717356040154756e-06,0.003277919399569371
2021-03-31,Original,Residual_Volatility,1.5198574554311838e-05,0.018333888397835015
2021-03-31,Original,Liquidity,-1.0551626387976599e-06,-0.001272832132523451
2021-03-31,Original,Book_to_Price,1.7833105991633992e-06,0.00215118973078054
2021-03-31,Original,Earnings_Yield,-2.296593662135624e-07,-0.0002770357953392702
2021-03-31,Original,Leverage,-2.98009214344312e-07,-0.00035948553318541747
2021-03-31,Original,Dividend_Yield,2.141957394718888e-06,0.0025838217714010893
2021-03-31,Minimum_TE,Market,0.0003798341625734928,0.7262397251817705
2021-03-31,Minimum_TE,Sector_Basic_Materials,5.308838859662997e-05,0.10150455262775299
2021-03-31,Minimum_TE,Sector_Communication_Services,-1.4757023896706186e-05,-0.028215305612936007
2021-03-31,Minimum_TE,Sector_Consumer_Cyclical,7.077316494773218e-05,0.13531769631685053
2021-03-31,Minimum_TE,Sector_Consumer_Defensive,-3.90340302774615e-05,-0.07463273769103267
2021-03-31,Minimum_TE,Sector_Energy,7.13505243786428e-05,0.1364216026942936
2021-03-31,Minimum_TE,Sector_Financial_Services,8.913618978467121e-05,0.17042764540813138
2021-03-31,Minimum_TE,Sector_Healthcare,-0.00010250451574995165,-0.1959877722524015
2021-03-31,Minimum_TE,Sector_Industrials,6.782941095694086e-05,0.12968926343764267
2021-03-31,Minimum_TE,Sector_Real_Estate,1.1416498620669534e-05,0.02182824937240574
2021-03-31,Minimum_TE,Sector_Technology,-8.255377777052254e-05,-0.1578421289822265
2021-03-31,Minimum_TE,Sector_Utilities,-4.526882702866463e-05,-0.08655361665694679
2021-03-31,Minimum_TE,Size,2.859394681513988e-06,0.005467138589165579
2021-03-31,Minimum_TE,Nonlinear_Size,-1.907974774350722e-06,-0.0036480317262408296
2021-03-31,Minimum_TE,Momentum,2.2636717676634444e-07,0.0004328121386742159
2021-03-31,Minimum_TE,Residual_Volatility,1.015701648316254e-05,0.019420130115261645
2021-03-31,Minimum_TE,Liquidity,1.2367343337843604e-06,0.0023646256476907365
2021-03-31,Minimum_TE,Book_to_Price,2.9702509312522423e-06,0.005679094806581948
2021-03-31,Minimum_TE,Earnings_Yield,1.0678750770576964e-06,0.002041768168603813
2021-03-31,Minimum_TE,Leverage,6.417890813834783e-06,0.012270953274204648
2021-03-31,Minimum_TE,Dividend_Yield,4.204804949220829e-06,0.008039551708765096
2021-03-31,MVO,Market,0.0005267044938123784,0.6353583603307231
2021-03-31,MVO,Sector_Basic_Materials,1.1921065034717947e-05,0.014380261461282231
2021-03-31,MVO,Sector_Communication_Services,-1.693420733395024e-06,-0.0020427564852013177
2021-03-31,MVO,Sector_Consumer_Cyclical,1.1710050008765425e-05,0.014125716147032268
2021-03-31,MVO,Sector_Consumer_Defensive,2.996420042957877e-05,0.03614551513650081
2021-03-31,MVO,Sector_Energy,0.00016275268753433307,0.19632693836112886
2021-03-31,MVO,Sector_Financial_Services,3.384408344423571e-06,0.004082577919239393
2021-03-31,MVO,Sector_Healthcare,1.4913823355434372e-05,0.017990395876034074
2021-03-31,MVO,Sector_Industrials,4.730797684397653e-07,0.0005706713907183746
2021-03-31,MVO,Sector_Real_Estate,1.9382631234514668e-06,0.002338107410270757
2021-03-31,MVO,Sector_Technology,-1.6561053863453156e-05,-0.019977433554574122
2021-03-31,MVO,Sector_Utilities,1.3369192254349271e-05,0.016127122835400288
2021-03-31,MVO,Size,6.583259847291941e-06,0.007941320477315801
2021-03-31,MVO,Nonlinear_Size,-9.848236183728194e-07,-0.0011879828760436126
2021-03-31,MVO,Momentum,4.2511733429334927e-07,0.000512814786351539
2021-03-31,MVO,Residual_Volatility,1.4793078416195602e-05,0.01784474246408444
2021-03-31,MVO,Liquidity,-8.328646143920644e-07,-0.0010046762501443951
2021-03-31,MVO,Book_to_Price,3.3506419236301407e-07,0.0004041845823725521
2021-03-31,MVO,Earnings_Yield,-3.454106779334354e-07,-0.0004166654443823417
2021-03-31,MVO,Leverage,2.3273211610932445e-06,0.002807424227904788
2021-03-31,MVO,Dividend_Yield,1.471702858262434e-06,0.0017753004310852593
2021-04-30,Original,Market,0.00027939199618793106,0.700201435037466
2021-04-30,Original,Sector_Basic_Materials,2.798798847724845e-05,0.07014241625733433
2021-04-30,Original,Sector_Communication_Services,-5.575698462653846e-06,-0.013973600239644456
2021-04-30,Original,Sector_Consumer_Cyclical,2.6328917151850406e-05,0.06598451574936194
2021-04-30,Original,Sector_Consumer_Defensive,6.771428645957282e-06,0.016970293064386317
2021-04-30,Original,Sector_Energy,3.7450097314097084e-05,0.09385598814357257
2021-04-30,Original,Sector_Financial_Services,3.611632355764408e-05,0.09051333584491647
2021-04-30,Original,Sector_Healthcare,-2.5209315679271106e-05,-0.06317861376052053
2021-04-30,Original,Sector_Industrials,2.7558619843410647e-05,0.06906634916280283
2021-04-30,Original,Sector_Real_Estate,1.9874525687037822e-06,0.004980876902927545
2021-04-30,Original,Sector_Technology,-3.377734972998616e-05,-0.08465148993312618
2021-04-30,Original,Sector_Utilities,-1.3359948868667407e-05,-0.0334821880995322
2021-04-30,Original,Size,6.195598531045752e-06,0.015527169860070775
2021-04-30,Original,Nonlinear_Size,-1.9713526511732226e-06,-0.004940527911142898
2021-04-30,Original,Momentum,8.341887786764759e-07,0.002090611713617339
2021-04-30,Original,Residual_Volatility,7.1893119772493805e-06,0.018017576137062983
2021-04-30,Original,Liquidity,-1.613872305809763e-08,-4.044624469969103e-05
2021-04-30,Original,Book_to_Price,2.175626679022877e-06,0.005452471593828071
2021-04-30,Original,Earnings_Yield,4.4232067859181004e-07,0.0011085270090858456
2021-04-30,Original,Leverage,3.016885060330737e-07,0.0007560800872641194
2021-04-30,Original,Dividend_Yield,1.4421843080433325e-06,0.0036143466379087268
2021-04-30,Minimum_TE,Market,0.00023779251471111123,0.783336172976375
2021-04-30,Minimum_TE,Sector_Basic_Materials,1.670118376286807e-05,0.05501704453932898
2021-04-30,Minimum_TE,Sector_Communication_Services,-5.049699957391477e-06,-0.016634723107695752
2021-04-30,Minimum_TE,Sector_Consumer_Cyclical,1.1952915066943587e-05,0.03937529638317809
2021-04-30,Minimum_TE,Sector_Consumer_Defensive,-2.945715120640202e-06,-0.00970377563012969
2021-04-30,Minimum_TE,Sector_Energy,1.2805210324822513e-05,0.042182927676214725
2021-04-30,Minimum_TE,Sector_Financial_Services,1.000261042299282e-05,0.03295060224263095
2021-04-30,Minimum_TE,Sector_Healthcare,-1.6995929005426544e-05,-0.05598799440538866
2021-04-30,Minimum_TE,Sector_Industrials,2.243317530557591e-05,0.07389937279113538
2021-04-30,Minimum_TE,Sector_Real_Estate,-2.0689996504365792e-06,-0.006815699266360115
2021-04-30,Minimum_TE,Sector_Technology,-4.905849986660776e-06,-0.01616085249115491
2021-04-30,Minimum_TE,Sector_Utilities,-1.1938676767947828e-05,-0.039328392574374094
2021-04-30,Minimum_TE,Size,3.899440705866383e-06,0.012845538737805091
2021-04-30,Minimum_TE,Nonlinear_Size,-1.9870350599154813e-06,-0.006545691487787376
2021-04-30,Minimum_TE,Momentum,1.6657054058232286e-07,0.0005487167245313876
2021-04-30,Minimum_TE,Residual_Volatility,2.607685584221553e-06,0.008590238630309274
2021-04-30,Minimum_TE,Liquidity,4.0869667403437404e-06,0.013463287056583713
2021-04-30,Minimum_TE,Book_to_Price,5.080477907671408e-07,0.0016736111840699513
2021-04-30,Minimum_TE,Earnings_Yield,9.143992579830609e-07,0.003012214308726592
2021-04-30,Minimum_TE,Leverage,1.7493137480511238e-06,0.005762589871250041
2021-04-30,Minimum_TE,Dividend_Yield,9.202406827478728e-07,0.003031457131931335
2021-04-30,MVO,Market,0.00027137484023392476,0.680109148284393
2021-04-30,MVO,Sector_Basic_Materials,6.563825314677372e-05,0.16450005609969964
2021-04-30,MVO,Sector_Communication_Services,-1.5209818596583381e-05,-0.03811826019820275
2021-04-30,MVO,Sector_Consumer_Cyclical,3.708444293189649e-05,0.0929395992468293
2021-04-30,MVO,Sector_Consumer_Defensive,-2.1574998686581892e-05,-0.054070428814696654
2021-04-30,MVO,Sector_Energy,5.809933237069044e-05,0.14560630388749823
2021-04-30,MVO,Sector_Financial_Services,3.762338361868762e-05,0.09429027159049007
2021-04-30,MVO,Sector_Healthcare,-5.7107335226956e-05,-0.14312019894149727
2021-04-30,MVO,Sector_Industrials,5.104686072697821e-05,0.12793167171168407
2021-04-30,MVO,Sector_Real_Estate,-8.934953361904572e-06,-0.02239243518554464
2021-04-30,MVO,Sector_Technology,-3.5809054338204525e-05,-0.08974326958915076
2021-04-30,MVO,Sector_Utilities,-3.5976609273090234e-05,-0.09016318929857459
2021-04-30,MVO,Size,1.8357295164516759e-06,0.004600634446576799
2021-04-30,MVO,Nonlinear_Size,-5.090492590677323e-07,-0.0012757596014461952
2021-04-30,MVO,Momentum,1.892635936428341e-08,4.7432511194742646e-05
2021-04-30,MVO,Residual_Volatility,8.74542647341345e-06,0.02191745021421282
2021-04-30,MVO,Liquidity,3.389171259146061e-07,0.0008493810172162086
2021-04-30,MVO,Book_to_Price,1.504953279513133e-06,0.0037716558110368562
2021-04-30,MVO,Earnings_Yield,1.9880255956203018e-07,0.0004982313000864082
2021-04-30,MVO,Leverage,2.8129692714636388e-06,0.007049754994664178
2021-04-30,MVO,Dividend_Yield,1.2959168438324519e-06,0.0032477767656963045
2021-05-31,Original,Market,0.0002509516162005753,0.6642321239195432
2021-05-31,Original,Sector_Basic_Materials,7.178716273473319e-06,0.01900100915681626
2021-05-31,Original,Sector_Communication_Services,5.45640840667829e-06,0.014442312824331843
2021-05-31,Original,Sector_Consumer_Cyclical,-5.135968491197668e-07,-0.001359415536326105
2021-05-31,Original,Sector_Consumer_Defensive,3.9551430768568556e-05,0.10468683669470959
2021-05-31,Original,Sector_Energy,1.602122894609612e-05,0.042405843372457605
2021-05-31,Original,Sector_Financial_Services,-1.3597667710425742e-05,-0.03599103221725965
2021-05-31,Original,Sector_Healthcare,2.025743080363076e-05,0.05361844841475061
2021-05-31,Original,Sector_Industrials,-4.092489823655246e-06,-0.010832220365191693
2021-05-31,Original,Sector_Real_Estate,8.678626487400921e-07,0.0022971051518645303
2021-05-31,Original,Sector_Technology,1.4017717382991693e-05,0.03710284209672736
2021-05-31,Original,Sector_Utilities,1.1133078565342112e-05,0.029467626202932497
2021-05-31,Original,Size,4.889911663697199e-06,0.01294287902716879
2021-05-31,Original,Nonlinear_Size,-1.1255881710588987e-06,-0.0029792668118287756
2021-05-31,Original,Momentum,1.4482325311530578e-08,3.8332591144912756e-05
2021-05-31,Original,Residual_Volatility,8.403268326794346e-06,0.022242218851107918
2021-05-31,Original,Liquidity,-1.7495253464330932e-07,-0.00046307370094142636
2021-05-31,Original,Book_to_Price,8.336736511221673e-07,0.0022066118892736905
2021-05-31,Original,Earnings_Yield,5.230248995541779e-07,0.0013843702031231665
2021-05-31,Original,Leverage,2.474570772331994e-07,0.000654982591776405
2021-05-31,Original,Dividend_Yield,9.19186508142106e-07,0.0024329518806263813
2021-05-31,Minimum_TE,Market,0.00019761989254825376,0.7652105663339792
2021-05-31,Minimum_TE,Sector_Basic_Materials,1.5221039975903868e-06,0.005893789572479178
2021-05-31,Minimum_TE,Sector_Communication_Services,2.885727177389568e-06,0.011173920293254097
2021-05-31,Minimum_TE,Sector_Consumer_Cyclical,-3.2239872534464454e-06,-0.01248370839722473
2021-05-31,Minimum_TE,Sector_Consumer_Defensive,2.0355358581383713e-05,0.07881866176092853
2021-05-31,Minimum_TE,Sector_Energy,-5.722192281498315e-06,-0.022157091272216368
2021-05-31,Minimum_TE,Sector_Financial_Services,-5.5714126708200144e-06,-0.02157325252101076
2021-05-31,Minimum_TE,Sector_Healthcare,6.191972574656567e-06,0.023976143188219168
2021-05-31,Minimum_TE,Sector_Industrials,-2.9062943064463825e-06,-0.011253558958524527
2021-05-31,Minimum_TE,Sector_Real_Estate,4.528895522510045e-06,0.017536487157036238
2021-05-31,Minimum_TE,Sector_Technology,9.292743733373595e-07,0.0035982742442160986
2021-05-31,Minimum_TE,Sector_Utilities,9.56098903464095e-06,0.037021424005299175
2021-05-31,Minimum_TE,Size,3.4624094395624084e-06,0.013406910883127477
2021-05-31,Minimum_TE,Nonlinear_Size,-9.554428561124163e-07,-0.0036996020977342497
2021-05-31,Minimum_TE,Momentum,2.755271039206823e-07,0.0010668776736634728
2021-05-31,Minimum_TE,Residual_Volatility,4.018694580075968e-06,0.015560921099035369
2021-05-31,Minimum_TE,Liquidity,1.9779274104032676e-06,0.007658798587356884
2021-05-31,Minimum_TE,Book_to_Price,6.76846603115863e-07,0.0026208402697367834
2021-05-31,Minimum_TE,Earnings_Yield,2.1644068130378607e-06,0.008380871691737287
2021-05-31,Minimum_TE,Leverage,8.96012103163457e-07,0.0034694783003001244
2021-05-31,Minimum_TE,Dividend_Yield,9.640520963261103e-07,0.003732938223438384
2021-05-31,MVO,Market,0.00021370604712807475,0.6433355505142292
2021-05-31,MVO,Sector_Basic_Materials,2.8962749878734948e-05,0.08718876647638892
2021-05-31,MVO,Sector_Communication_Services,1.2969244410121616e-06,0.0039042301818155135
2021-05-31,MVO,Sector_Consumer_Cyclical,5.61622902040071e-07,0.0016906960926978947
2021-05-31,MVO,Sector_Consumer_Defensive,1.9670279922135326e-05,0.05921493814768836
2021-05-31,MVO,Sector_Energy,-1.640330680224947e-06,-0.00493801207485468
2021-05-31,MVO,Sector_Financial_Services,-5.4943078377637285e-06,-0.01653993232762396
2021-05-31,MVO,Sector_Healthcare,7.861570101714924e-06,0.023666281779391684
2021-05-31,MVO,Sector_Industrials,-3.4788583633120542e-06,-0.010472671645931976
2021-05-31,MVO,Sector_Real_Estate,5.840020530093798e-06,0.017580657511720554
2021-05-31,MVO,Sector_Technology,2.7758368440113528e-06,0.008356312552585335
2021-05-31,MVO,Sector_Utilities,8.30273554485668e-06,0.02499435563151512
2021-05-31,MVO,Size,4.5604966444127167e-07,0.0013728809543668346
2021-05-31,MVO,Nonlinear_Size,2.866871954112238e-07,0.0008630362461139293
2021-05-31,MVO,Momentum,7.96424106400181e-07,0.0023975359977843756
2021-05-31,MVO,Residual_Volatility,1.0153833371423147e-05,0.030566856060556022
2021-05-31,MVO,Liquidity,3.822889625075631e-07,0.001150833509184342
2021-05-31,MVO,Book_to_Price,1.0787667615161943e-06,0.003247493544160457
2021-05-31,MVO,Earnings_Yield,1.1858710682262563e-06,0.0035699177761639067
2021-05-31,MVO,Leverage,2.8563654850078824e-06,0.008598734038939519
2021-05-31,MVO,Dividend_Yield,7.768523468785437e-07,0.0023386176430836374
2021-06-30,Original,Market,0.00015266393324064897,0.620507698163404
2021-06-30,Original,Sector_Basic_Materials,1.906396545406516e-05,0.07748612963562042
2021-06-30,Original,Sector_Communication_Services,3.1546407980252943e-06,0.012822143767443773
2021-06-30,Original,Sector_Consumer_Cyclical,4.04362573024789e-06,0.01643545296422605
2021-06-30,Original,Sector_Consumer_Defensive,1.7816058529467758e-05,0.0724139699128423
2021-06-30,Original,Sector_Energy,9.582541348928476e-06,0.03894856203924943
2021-06-30,Original,Sector_Financial_Services,-1.6456334554458609e-06,-0.006688732602282447
2021-06-30,Original,Sector_Healthcare,2.7758894947661415e-06,0.01128269633953518
2021-06-30,Original,Sector_Industrials,-3.7625087918727217e-07,-0.001529284370057665
2021-06-30,Original,Sector_Real_Estate,1.8882350861943284e-06,0.007674795100941674
2021-06-30,Original,Sector_Technology,3.519346832286412e-06,0.014304503726484924
2021-06-30,Original,Sector_Utilities,4.603895077136258e-06,0.018712686593738273
2021-06-30,Original,Size,1.4225225560512019e-06,0.005781890837631224
2021-06-30,Original,Nonlinear_Size,-6.029083125503792e-07,-0.0024505411414659267
2021-06-30,Original,Momentum,6.428796489124664e-08,0.0002613005984288081
2021-06-30,Original,Residual_Volatility,9.453599836036048e-06,0.03842447491752916
2021-06-30,Original,Liquidity,-7.734016080007364e-09,-3.1435168827985595e-05
2021-06-30,Original,Book_to_Price,1.0017795937159286e-06,0.004071766897187658
2021-06-30,Original,Earnings_Yield,1.728243661474914e-08,7.02450456688321e-05
2021-06-30,Original,Leverage,4.739856530898704e-08,0.00019265306501546481
2021-06-30,Original,Dividend_Yield,8.323260390907473e-07,0.003383017217455962
2021-06-30,Minimum_TE,Market,0.00014035093071116344,0.7535889636937934
2021-06-30,Minimum_TE,Sector_Basic_Materials,1.0110457185019067e-05,0.054286273086488084
2021-06-30,Minimum_TE,Sector_Communication_Services,-1.1370029085993682e-06,-0.00610493168279414
2021-06-30,Minimum_TE,Sector_Consumer_Cyclical,4.403194847057321e-06,0.02364215915720928
2021-06-30,Minimum_TE,Sector_Consumer_Defensive,1.041398272936243e-06,0.005591599865551217
2021-06-30,Minimum_TE,Sector_Energy,4.675730483376502e-06,0.025105490014388013
2021-06-30,Minimum_TE,Sector_Financial_Services,3.3130334815356968e-06,0.017788734676589806
2021-06-30,Minimum_TE,Sector_Healthcare,-3.972122561695156e-06,-0.021327594407569535
2021-06-30,Minimum_TE,Sector_Industrials,8.105421076461282e-06,0.04352059397370601
2021-06-30,Minimum_TE,Sector_Real_Estate,-2.1243875707826673e-06,-0.011406515224645742
2021-06-30,Minimum_TE,Sector_Technology,-1.3913092743722097e-06,-0.0074703837654588635
2021-06-30,Minimum_TE,Sector_Utilities,-4.353688588035377e-06,-0.023376344244236024
2021-06-30,Minimum_TE,Size,1.8985900867842284e-07,0.0010194136431652707
2021-06-30,Minimum_TE,Nonlinear_Size,-2.887266864233058e-07,-0.0015502657752961774
2021-06-30,Minimum_TE,Momentum,3.111141171201282e-07,0.0016704710394372802
2021-06-30,Minimum_TE,Residual_Volatility,5.0270152993618e-06,0.02699165036329598
2021-06-30,Minimum_TE,Liquidity,4.6415055541001253e-07,0.0024921725440436196
2021-06-30,Minimum_TE,Book_to_Price,7.800692037709076e-07,0.0041884406458902335
2021-06-30,Minimum_TE,Earnings_Yield,4.2004335899063987e-07,0.00225534692220633
2021-06-30,Minimum_TE,Leverage,9.515307567228203e-08,0.0005109072474604447
2021-06-30,Minimum_TE,Dividend_Yield,3.680131837438379e-07,0.001975980297087646
2021-06-30,MVO,Market,0.00013451608414672374,0.5467451543271378
2021-06-30,MVO,Sector_Basic_Materials,2.651906559909236e-05,0.10778763525239285
2021-06-30,MVO,Sector_Communication_Services,-9.965551842307445e-07,-0.004050532108884751
2021-06-30,MVO,Sector_Consumer_Cyclical,7.969378340566004e-06,0.03239180666269962
