Date,Original,Minimum_TE,MVO,S&P500 Index
2019-08-07,0.003740177371342374,0.0018753942715175366,0.0081719799904577,0.0007668897934256513
2019-08-08,0.028520245773572966,0.023509122139695963,0.025327443949204144,0.01876226603513209
2019-08-09,-0.00337242645210664,-0.0033242522464754774,-0.007945033505711113,-0.006616543400644659
2019-08-12,-0.016759664991798307,-0.0163054651574547,-0.016782328237223646,-0.0123173384955374
2019-08-13,0.01442444350150199,0.01576232606008604,0.017182250991441852,0.015131647413882954
2019-08-14,-0.031441922525153855,-0.029815232204990542,-0.032170509833940715,-0.02929276360753441
2019-08-15,0.0057121135854052195,0.006947006109615298,0.00819051111718008,0.002464268112370549
2019-08-16,0.016514050706143424,0.014882137261545678,0.015636107321111987,0.014426183452732166
2019-08-19,0.009362513382905517,0.0087471570197981,0.009409388808617587,0.012105875347909967
2019-08-20,-0.0043325615037212994,-0.003933483094678855,-0.004467278877142713,-0.007914764079147596
2019-08-21,0.006142102561600666,0.005933882636916478,0.003540541841734313,0.008246825558263726
2019-08-22,0.003610530789263339,0.0011617806492344492,0.00814386676266579,-0.0005060815269983809
2019-08-23,-0.03044333276156741,-0.028691518854612477,-0.029522322943653014,-0.025946389777450785
2019-08-26,0.015108501552290503,0.013451299500526995,0.016950842233477006,0.010983067039910699
2019-08-27,0.001853230462693145,0.0018973890596087645,-6.211872290914012e-05,-0.0032031906836484936
2019-08-28,0.005598292443116603,0.006017072389256896,0.0026844007954087345,0.006545469754213773
2019-08-29,0.010412600662898806,0.01081026960695255,0.011178898494064221,0.012687244194824032
2019-08-30,-0.0011182473567526348,-0.0013287850308065622,-0.0031122531835419158,0.0006428273461489553
2019-09-03,-0.004621067246794313,-0.0032798991873475005,-0.0068598503508530695,-0.006899120439028739
2019-09-04,0.008332217348186472,0.009048398139471251,0.009012571807785036,0.010842075925499017
2019-09-05,0.011205803740869045,0.011409501137829575,0.013663003041919235,0.013009823744460025
2019-09-06,-0.0016019891619519716,-0.0012743141262367666,0.0002091816331962597,0.0009106182795699524
2019-09-09,-0.015009773344910054,-0.014980459250496863,-0.01769279469953008,-9.400042300200528e-05
2019-09-10,-0.010005366568942605,-0.013065765494084907,-0.00782680645284767,0.00032231746255573235
2019-09-11,-0.0005013223892216897,0.001402703191305135,0.0007139528306099054,0.0072296678179091245
2019-09-12,0.010818586946184643,0.011661966547971917,0.009002492584543614,0.0028791074766822966
2019-09-13,-0.0013951767767266545,-0.0030483852291543095,-0.0024970319684998864,-0.0007243559711188619
2019-09-16,-0.002474241887622522,-0.0032235139793940102,-0.0013027569019135924,-0.0031356092824674775
2019-09-17,0.00788538227343037,0.008480131191196557,0.007277695338040354,0.002581755593803692
2019-09-18,0.00021155274844361483,0.0009148335564023403,0.001769201189600521,0.0003426822370828919
2019-09-19,-0.005243061317244969,-0.006143367807769752,-0.0033100561476741485,1.9955233758972568e-05
2019-09-20,-0.00454335684363693,-0.004428893174388433,-0.011311069120288926,-0.004895586322955614
2019-09-23,0.0023415212550049686,0.0008178120885871148,0.0031182230407595267,-9.69228661094057e-05
2019-09-24,-0.007574395241625386,-0.004899265497804804,-0.004123933442131306,-0.00841639425358831
2019-09-25,0.006957127319450294,0.00817502976402713,0.005484724597260485,0.006158565361019441
2019-09-26,-0.000635838765397558,-0.00019686164457378524,0.0010533565763474928,-0.0024289165022262083
2019-09-27,-0.013569185488741385,-0.011367967136799433,-0.01179676670102623,-0.005316326462073695
2019-09-30,0.007477665919823543,0.006784851539551812,0.007086968169632649,0.005047623227845355
2019-10-01,-0.01016034621084917,-0.008435236906778654,-0.011711860831756859,-0.012258376613342059
2019-10-02,-0.015893523321083014,-0.016931227864029896,-0.014032769189359034,-0.01790323952044892
2019-10-03,0.0072975792270765045,0.008104104931477585,0.008227516484791891,0.007971990677411389
2019-10-04,0.013260839315300841,0.012025184673382799,0.014050592983760688,0.014216853396000317
2019-10-07,-0.004516743002488757,-0.0044244590465523275,-0.005222821386271658,-0.004478304612789308
2019-10-08,-0.010838991965194642,-0.013339456835484554,-0.007322515229723838,-0.015560826054260457
2019-10-09,0.009996871042102054,0.010800035870786482,0.008133011865618574,0.009104546742895181
2019-10-10,0.0011972877648682597,0.0022823051575707187,0.0012624987258425824,0.00641570185654583
2019-10-11,0.0038763698602103324,0.007396229507153235,0.0066808531448315145,0.010938930544257763
2019-10-14,-9.61274253684816e-05,0.0003142468225391867,-0.000453154623235558,-0.001387079289088211
2019-10-15,0.005136780169205735,0.005705711531010997,0.003902366819477175,0.009955666436289423
2019-10-16,-0.0020008069050890106,-0.0027924747200252843,-0.004223047103175763,-0.0019995460129251796
2019-10-17,0.003026323612028165,0.0018228676872593468,0.004204220099585243,0.002762828253096483
2019-10-18,0.0011221714805657792,-0.001097599171644442,0.0022643528297145495,-0.003919344885671916
2019-10-21,0.0078030638312413325,0.007375409990138362,0.006418432047804499,0.006871609403255041
2019-10-22,-0.0135388887987402,-0.012784843855757712,-0.013523810162427357,-0.0035686728395061262
2019-10-23,-0.0011209281551039887,0.000713212223172728,-0.005218013923917154,0.002847139009142241
2019-10-24,0.007908088810842812,0.012736788892373743,0.013292264866689128,0.001920439870594981
2019-10-25,-0.0026164859821105587,-0.000978160987987906,-0.0044594379240461965,0.004072697314876805
2019-10-28,-0.0013189276915993994,0.0002722500879694368,-0.0023373836590495013,0.00558137996062924
2019-10-29,0.0016312404541067747,0.0006422185873113891,0.00013217319726625297,-0.0008323956544341593
2019-10-30,0.007376732204932003,0.006670692704612457,0.00977701617844362,0.0032533282404039188
2019-10-31,-0.010858179720469954,-0.008165327778165596,-0.0037540603169319044,-0.0030228734036372717
2019-11-01,0.006531176388515319,0.006765387744381167,0.0050630271942232975,0.009662360578885698
2019-11-04,-0.003896894980016733,-0.005416300943681578,-0.004544240142345597,0.00370405391746087
2019-11-05,-0.003944048043104044,-0.0037451579200512616,-0.0005054092687213701,-0.001185730946278274
2019-11-06,6.790741922208848e-05,0.0005513473866004633,0.0012512368657662267,0.0007025258405917167
2019-11-07,-0.0008788613522606908,-0.001635512416942476,-0.0038365442088973507,0.0027301269509030224
2019-11-08,0.0035045988921227115,0.003078712165325693,0.0013933115185470488,0.002560628553277322
2019-11-11,0.0017146298300039456,0.0024931561691948793,0.0045596276213734355,-0.001962445200253349
2019-11-12,0.004517784618497916,0.0022862455530607393,0.004073448338108626,0.001564620781921544
2019-11-13,0.004964514798886599,0.006581757558852406,0.004842374631973694,0.0007115504036430131
2019-11-14,0.005356350597772922,0.008447053841150477,0.0036000518886339676,0.0008370932502488326
2019-11-15,0.011149370472250843,0.009313377358917104,0.011728591820436514,0.007695462486638771
2019-11-18,0.0029264827981529077,0.0019026602114809346,0.006890754881052833,0.0005031309486422941
2019-11-19,0.007173870712507162,0.006875962922626422,0.008230985630670033,-0.000592563172038818
2019-11-20,-0.004260374083095934,-0.005797624448873569,-0.003749242725377813,-0.0037561935529359936
2019-11-21,-0.010317132937521817,-0.005456992699004517,-0.0046377934884932965,-0.0015827773238195064
2019-11-22,-0.0013236134770547975,0.0005546674504305357,0.0039769507270619175,0.0021749357185665286
2019-11-25,0.012496741461300327,0.010223256293636608,0.009809976510957217,0.007507338543994324
2019-11-26,0.005771888946987319,0.0068536097753042835,0.006939193140538862,0.0021955297992111156
2019-11-27,0.006950966829707376,0.005491045745537281,0.0032505123803383286,0.00417446792250975
2019-11-29,-0.006678129945790054,-0.0065567724593244975,-0.006783490004778761,-0.004011250527170329
2019-12-02,-0.010062504526586224,-0.00787856351079717,-0.009009818064749169,-0.008631064190157245
2019-12-03,-0.004776869003199163,-0.004175613058950893,-0.002742192512658802,-0.006638042050567283
2019-12-04,0.010813225685889948,0.008187778628475861,0.010785471023224975,0.006323548428811776
2019-12-05,0.000623284410210493,0.0023100384983779157,0.00201859147989492,0.001500276282141666
2019-12-06,0.006555538060006907,0.00690434745886123,0.00640082549221148,0.009135730393304842
2019-12-09,-0.004053829183344679,-0.0030492634565868603,-0.0014335333376274272,-0.00316283682622831
2019-12-10,0.002764631450414121,0.002631510186502774,0.004974405951616128,-0.0010969527672547441
2019-12-11,0.008959758896290566,0.008017242699050211,0.004242454019805646,0.0029082017034209873
2019-12-12,0.015023293049800218,0.011378871016516514,0.016978466490560833,0.008575166394515055
2019-12-13,0.00023278121419824185,2.9972569472601484e-05,-0.003863703937044854,7.258794976916505e-05
2019-12-16,0.010728804680798312,0.011243328243449152,0.01350084435908756,0.007147816208028068
2019-12-17,0.0004156516404407963,-9.97491073548419e-05,-0.0018228592699124704,0.00033527080167328194
2019-12-18,-0.0027602887869896337,-0.0026646993746028457,-0.005413129182289577,-0.000432260408705365
2019-12-19,0.002074075789304449,0.001422180828587143,0.0007894013273858645,0.004459221469443442
2019-12-20,0.009741114731066413,0.008662272131714088,0.01087135837503116,0.0049448269622538454
2019-12-23,0.0017213087960211882,0.00017915711616040182,-0.0005622369560146077,0.0008661314657181229
2019-12-24,0.00220231977434282,0.0012031887758276356,0.003807861498806607,-0.0001954088231737039
2019-12-26,0.0024385745138827872,0.0028214439116498267,0.004145829560216116,0.005128157399996169
2019-12-27,-0.0007410997865855592,0.0005287346410187255,-0.0004250590213832696,3.395156038288327e-05
2019-12-30,-0.007533334282020706,-0.007022059655401527,-0.007366209804710406,-0.005780828513404224
2019-12-31,0.0019062136717650927,0.002080673468674379,0.001977155215046435,0.002946024729223451
2020-01-02,0.015668149740365782,0.007274373490661644,0.013675259386530868,0.008378781594537532
2020-01-03,-0.011793010900146969,-0.008821864654240251,-0.007935229184674087,-0.007059870773669763
2020-01-06,-0.006286293354335801,-0.0013062594856064935,-0.0014232085271246309,0.0035333941295578875
2020-01-07,0.010871937768373334,-0.0006415078258745882,-0.000495625453548898,-0.0028032085956850583
2020-01-08,0.0005834794788834161,0.002030724325442929,-0.0003684786607344611,0.0049024150649641385
2020-01-09,0.005609050824688807,0.007958217993112016,0.007403221316115105,0.006655292725288531
2020-01-10,-0.003934247802169052,-0.0006385410504318427,-0.0026244524331322295,-0.0028552233792408233
2020-01-13,0.011860784298237058,0.009706990357288975,0.008451205077810152,0.006976281256220629
2020-01-14,0.0030485658273230807,0.005536346816774732,0.0049771708511928145,-0.0015145386587512855
2020-01-15,-0.006058742787940898,-0.0008235858180568365,-0.0024510249533739484,0.001870155186330269
2020-01-16,0.014701694277440426,0.008412274162596198,0.012147086834232634,0.00836654718799501
2020-01-17,0.0006361098478320227,-0.0020881225553555562,0.005734039790087165,0.003862144651035182
2020-01-21,-0.00010035603332159155,-0.0026970455615417726,-0.003426218382227609,-0.002651954277064661
2020-01-22,0.004184162945765805,0.002741898854334494,0.0028059426818593976,0.0002890878375325645
2020-01-23,0.0033144759873585433,0.0008828855222609862,0.00245641496741984,0.0011409648528637462
2020-01-24,-0.013481385752887803,-0.007587947963929039,-0.008911064669126067,-0.009042140524546438
2020-01-27,-0.025323592804684856,-0.01613456753358478,-0.015079248488126794,-0.015730684849202037
2020-01-28,0.017849368098616317,0.013032380450821229,0.013355687659740044,0.010053551114029613
2020-01-29,-0.012463630141116715,-0.003148920299913722,-0.006754522728343683,-0.0008668473616095795
2020-01-30,0.006922466838795213,0.007840550435466088,0.013839575787935411,0.003134355715769477
2020-01-31,-0.03218739580684534,-0.030493494201385116,-0.030111206372208182,-0.017705852615678808
2020-02-03,0.01129607796089396,0.006340426030576122,0.011740551495655503,0.0072546442124061805
2020-02-04,0.019035240410394973,0.01659456035983047,0.0192390655743109,0.014980362705145023
2020-02-05,0.0012264069999682677,0.004599314648655806,-0.00047391684799414784,0.011250640619361318
2020-02-06,-0.0003846828733076536,0.007764798595341937,-0.007594674701287275,0.0033256464618900416
2020-02-07,-0.006800395565724314,-0.006937396644943213,-0.005446947989358609,-0.005400833288500828
2020-02-10,0.01272550422216254,0.008938866720518263,0.01496273355491415,0.007326359568592178
2020-02-11,0.007025701485233656,0.003167715869249119,0.004184007232062286,0.0016884988171557147
2020-02-12,0.004546047822992668,0.0004254054842955035,0.004173832322028027,0.0064626610081155444
2020-02-13,0.0013920841720431905,-0.0014980565179279488,0.002270973596378271,-0.0016304428235363044
2020-02-14,0.00728785805027733,0.007891404533345678,0.0022274639412568882,0.0018435419717006685
2020-02-18,-0.0016462716636820717,-0.0008848464924813744,0.0026512747917160177,-0.0029199801192842934
2020-02-19,0.012955795933842124,0.009034981248984384,0.010271887697637832,0.004705826501577137
2020-02-20,-0.011889562265461737,-0.00968668154667488,-0.014269578020355299,-0.0038155427255142094
2020-02-21,-0.0211894939103445,-0.015308424369132906,-0.02273478305924885,-0.010518108756295885
2020-02-24,-0.03488293102992191,-0.031026268416774645,-0.03544672875862364,-0.0335135944873044
2020-02-25,-0.031924438863959896,-0.03051484058430529,-0.029849715800939848,-0.030280015747592093
2020-02-26,-3.429000097986987e-05,0.0012934288186827207,-0.0002837384182985108,-0.003778518705585654
2020-02-27,-0.04945609081986798,-0.050443545472502224,-0.049728720524436394,-0.044163278665378725
2020-02-28,-0.0006999312455181265,-0.0077166032552719085,0.0028265361400297315,-0.008238327357692588
2020-03-02,0.04246064173412115,0.04593124440644058,0.05071091597769417,0.04603922524388837
2020-03-03,-0.022883458229562493,-0.020874824922249558,-0.020729699353963158,-0.028107940185681968
2020-03-04,0.044091440961428294,0.0431258164121529,0.04603461529417938,0.042202592421180185
2020-03-05,-0.031531324497449505,-0.03179945617059221,-0.03092531696160325,-0.03392202215889484
2020-03-06,-0.02224501550356734,-0.02230498994899454,-0.014408594197463357,-0.017053909799797706
2020-03-09,-0.07747541919798151,-0.07406882722388643,-0.07502024041341873,-0.07596968075979771
2020-03-10,0.0491096486130146,0.046933310869064264,0.04447746511133681,0.04939633578003022
2020-03-11,-0.037132106863883824,-0.036874876050096136,-0.028026578522951057,-0.048868410917935035
2020-03-12,-0.10502991065100563,-0.09794108697532794,-0.1038383995701514,-0.09511268047479748
2020-03-13,0.09167340167853949,0.0896137258349138,0.09946290556695586,0.0928711945304439
2020-03-16,-0.12322891824909545,-0.12025532212636733,-0.11769137311063507,-0.11984050283657066
2020-03-17,0.08046645591995767,0.07323819273421965,0.0828896270760599,0.05995482224354909
2020-03-18,-0.06516575611776818,-0.05296484823966883,-0.04444908270035748,-0.05183082330706679
2020-03-19,0.017162948048206634,0.017824539647732077,0.0067551103225197235,0.004707893749218206
2020-03-20,-0.04778055328076282,-0.05084718310784358,-0.03492946403964421,-0.043359522534749395
2020-03-23,-0.009925892039990352,-0.012551453720681404,-0.006188107197534315,-0.02929385835517062
2020-03-24,0.1067601215063813,0.1012861049081531,0.09758041398472428,0.09382765710199337
2020-03-25,-0.002329800159553244,-0.0019367206817761445,-0.018643191546801368,0.011535019797084933
2020-03-26,0.07175379922977793,0.06796047582019374,0.06787659691426419,0.06241416083633622
2020-03-27,-0.03462429274736233,-0.024795125830988193,-0.021100338985819873,-0.0336873163071707
2020-03-30,0.041108172903201755,0.041922214612361806,0.044693292795605924,0.03351603599491648
2020-03-31,-0.029627106233063014,-0.025638306630681965,-0.025418932385339668,-0.0160127919593398
2020-04-01,-0.058770043372924505,-0.04249869755776103,-0.06320391629051107,-0.04414239782712159
2020-04-02,0.004854885157861924,0.020232963623889443,-0.015249526785266573,0.022829386763812964
2020-04-03,-0.012970680176367754,-0.01118659995619882,-0.010163469080503003,-0.015137124539950086
2020-04-06,0.07313901707939298,0.06622940317085792,0.05744817422860036,0.07033130412070787
2020-04-07,0.004218670061730061,-0.0046948019728909685,0.006162706664761582,-0.0016030454108602044
2020-04-08,0.0409963122602092,0.032433133887920754,0.0336501879756706,0.03405642604938697
2020-04-09,0.0266414407319875,0.016423176946686446,0.03425220695028251,0.01448737809002254
2020-04-13,-0.02752537336002559,-0.016160563834922172,-0.025706259845458903,-0.010104594561656355
2020-04-14,0.05235555931574921,0.045564172400521234,0.05290046983125083,0.030572524197665762
2020-04-15,-0.013652389883016439,-0.013260150763917563,-0.00914546294337322,-0.022030456139364496
2020-04-16,-0.00099966839389415,0.013067238746662154,-0.009566850132845247,0.005816710738100639
2020-04-17,0.03318477408692477,0.024138516044991898,0.04068625129710855,0.026793591827257934
2020-04-20,-0.020524475048192985,-0.01648644190536795,-0.02436614841154555,-0.017880997439608137
2020-04-21,-0.0329902123223675,-0.0330144433221487,-0.030355362148060158,-0.030674846625766805
2020-04-22,0.008091433762564165,0.016610760250594242,0.009405023713686468,0.02293024819481393
2020-04-23,0.0032536952625716272,-0.00370344088219699,0.0010139558479824826,-0.000539418642451106
2020-04-24,0.006298184172426219,0.012470973480939257,0.002067021015440774,0.01391807849024218
2020-04-27,0.01796373792352455,0.014879963258262512,0.0052527377526297905,0.014714073196697708
2020-04-28,0.009870947588861947,-0.006612767809232178,0.024252520554809583,-0.005242350129234907
2020-04-29,0.038782600858268346,0.020428211392298064,0.05094886914062992,0.026583874358714787
2020-04-30,-0.010886742788351047,-0.007052629992359006,-0.006744767597496338,-0.009212419757034462
2020-05-01,-0.06290709927008604,-0.03269216576473095,-0.0699978769745006,-0.028059043479156554
2020-05-04,0.009840820783761865,0.007610621594781219,0.011437862799419815,0.004249817183674676
2020-05-05,-0.024481786011530258,0.004266073928343184,-0.03128912924363573,0.009040573531170715
2020-05-06,-0.01682059686468024,-0.013091760020366662,-0.02035400375097353,-0.006979403438802989
2020-05-07,0.02542759006156163,0.013283114783323119,0.02250336881980739,0.011504623615899323
2020-05-08,0.039419658772655033,0.02807783698441526,0.03529235246777836,0.016871501011734846
2020-05-11,-0.007857635781837588,0.009398420829388009,-0.008587185808899089,0.0001331148883882971
2020-05-12,-0.028900238835119708,-0.025908929077973843,-0.03829453513166101,-0.020500377108651713
2020-05-13,-0.03873114868133346,-0.016723623760002807,-0.04415632380175002,-0.017462684487059787
2020-05-14,0.017397681118947655,0.0176095435722336,0.010207682525945663,0.01152482269503552
2020-05-15,0.01189590882608189,0.005612441895836588,0.007882579580937653,0.003926380368098004
2020-05-18,0.07370054632429376,0.028440327659343227,0.075808131901997,0.03150120473513285
2020-05-19,-0.010350912071972591,-0.0028949896412946933,-0.014662217167392527,-0.010484408800538914
2020-05-20,0.02620235816804127,0.024175786357791863,0.03618772062935238,0.01665104312780974
2020-05-21,0.005854877213584005,-0.008036928897594263,0.007159662659789205,-0.007773563825670182
2020-05-22,-0.0007497316858304407,0.0002593763425443691,-0.0023484755790834284,0.002353731206609311
2020-05-26,0.04326581500662875,0.0053761919776865825,0.04935812034436794,0.012289160703107926
2020-05-27,0.024603589366277226,0.01667345404425137,0.025629493784526017,0.014827343010993532
2020-05-28,-0.01987749348448144,0.0006920451365021397,-0.024420160708672423,-0.0021079466294262605
2020-05-29,0.0032596544733906998,0.01895113057345778,0.0008912647620887642,0.004812310007822562
2020-06-01,0.0168727899686851,0.00041233249075446306,0.023034091330158053,0.0037512605483673855
2020-06-02,0.007096139675014624,0.004975815866517645,0.010235723775073155,0.00821080396500995
2020-06-03,0.028173626036150572,0.01827570026528793,0.03307798168111542,0.013648963587616247
2020-06-04,0.02685131300700549,0.01598067381782447,0.04075957606885104,-0.0033686961032639573
2020-06-05,0.04783635995933552,0.013120639102364148,0.038600523718753464,0.02621170498176606
2020-06-08,0.037045742387010416,0.01631591810145718,0.05756129979368155,0.012041591393674889
2020-06-09,-0.019928715988549377,-0.0078189675870405,-0.03149346434795642,-0.007799182648133396
2020-06-10,-0.025981549996587156,-0.004442637271343157,-0.03231763921040922,-0.0053130787794885
2020-06-11,-0.08770832309067547,-0.06924010842304443,-0.09415039881895015,-0.058944121574601716
2020-06-12,0.04695364156018058,0.022943416392802105,0.06541235479816758,0.013060857399820103
2020-06-15,0.014134736210614188,0.014603495488964653,0.01574441507412777,0.008312207568449193
2020-06-16,0.017405001583144744,0.013199577660291792,0.01174516219838741,0.018962430582503575
2020-06-17,-0.007398539688839901,0.00358798503491712,-0.007448487619828163,-0.0036002995449221364
2020-06-18,0.0005902288123348918,-0.0016108187248007895,-0.0021056183791526993,0.000594188515139038
2020-06-19,-0.004347427273479697,0.010314948798489746,-0.010280624040741725,-0.005649463621948292
2020-06-22,-0.005239785650118238,-0.002044276655233769,-0.009646043482354661,0.006495057687217143
2020-06-23,0.002640128874954461,-0.0009949458045698586,0.008316678621807327,0.004307441642665166
2020-06-24,-0.0449579475532954,-0.028453432718172255,-0.05423933503693442,-0.025855158736495243
2020-06-25,0.015464341088810651,0.013630721771757767,0.021244082851613107,0.01095946995898811
2020-06-26,-0.03002166584275511,-0.023909817757520203,-0.03311801229314843,-0.024226917788673585
2020-06-29,0.028108324227294958,0.01762266831670656,0.039866184355618776,0.01468569814393228
2020-06-30,0.016370732171109417,0.01797671009022219,0.005856781211814917,0.015409859690034278
2020-07-01,-0.0040306944789636435,-0.0035026372617309193,-0.00443182268241803,0.005022110834792981
2020-07-02,0.001787669814279291,0.0073963233423692725,0.004544958646818188,0.004541282342595654
2020-07-06,0.015728979701910922,0.01327114912508407,0.015725730988320308,0.0158817383970018
2020-07-07,-0.02312162360923522,-0.010097883738604312,-0.02366395521594612,-0.010818562640735552
2020-07-08,0.012845892474090395,0.007572646484815539,0.012059398095449897,0.007827502448081614
2020-07-09,-0.013070056200245544,0.0007807622623865751,-0.016495575783087097,-0.005643639942711776
2020-07-10,0.021110930772286766,0.005200902988398515,0.02094391806589859,0.01046620453355751
2020-07-13,-0.025641931856841584,-0.02330110949372301,-0.027599133137086496,-0.009362519779971379
2020-07-14,0.009505626495866148,0.019003843715793396,0.008772293507210498,0.013406355182839835
