Date,Portfolio,Ticker,Weight
2021-01-31,MVO,F,0.10000000000000751
2021-01-31,MVO,APTV,0.10000000000000751
2021-01-31,MVO,SWKS,0.10000000000000751
2021-01-31,MVO,TSLA,0.10000000000000751
2021-01-31,MVO,AMD,0.09238312360111524
2021-01-31,MVO,LLY,0.007616876398817166
2021-01-31,MVO,NVDA,0.0
2021-01-31,MVO,QCOM,0.0
2021-01-31,MVO,MOS,0.0
2021-01-31,MVO,ALB,0.0
2021-01-31,MVO,DVN,0.0
2021-01-31,MVO,IRM,0.0
2021-01-31,MVO,MGM,0.0
2021-01-31,MVO,FDX,0.0
2021-01-31,MVO,TPR,0.0
2021-02-28,Original,IFF,0.05
2021-02-28,Original,MPWR,0.05
2021-02-28,Original,NWSA,0.05
2021-02-28,Original,APTV,0.05
2021-02-28,Original,ALB,0.05
2021-02-28,Original,APA,0.05
2021-02-28,Original,QCOM,0.05
2021-02-28,Original,TPR,0.05
2021-02-28,Original,PYPL,0.05
2021-02-28,Original,F,0.05
2021-02-28,Original,CCL,0.05
2021-02-28,Original,MOS,0.05
2021-02-28,Original,GM,0.05
2021-02-28,Original,MGM,0.05
2021-02-28,Original,SWKS,0.05
2021-02-28,Original,DD,0.05
2021-02-28,Original,NCLH,0.05
2021-02-28,Original,FCX,0.05
2021-02-28,Original,TSLA,0.05
2021-02-28,Original,TER,0.05
2021-02-28,Minimum_TE,IFF,0.1
2021-02-28,Minimum_TE,F,0.1
2021-02-28,Minimum_TE,NWSA,0.1
2021-02-28,Minimum_TE,QCOM,0.1
2021-02-28,Minimum_TE,PYPL,0.1
2021-02-28,Minimum_TE,TER,0.1
2021-02-28,Minimum_TE,DD,0.1
2021-02-28,Minimum_TE,SWKS,0.0902878229131465
2021-02-28,Minimum_TE,MPWR,0.07002003058599895
2021-02-28,Minimum_TE,GM,0.057370382600959315
2021-02-28,Minimum_TE,TSLA,0.04170090914350207
2021-02-28,Minimum_TE,ALB,0.038701621249920014
2021-02-28,Minimum_TE,CCL,0.001919233506473155
2021-02-28,Minimum_TE,APTV,1.7290734566296405e-18
2021-02-28,Minimum_TE,MGM,1.1018314121552736e-18
2021-02-28,Minimum_TE,TPR,3.280839151867848e-20
2021-02-28,Minimum_TE,MOS,0.0
2021-02-28,Minimum_TE,NCLH,0.0
2021-02-28,Minimum_TE,FCX,0.0
2021-02-28,Minimum_TE,APA,0.0
2021-02-28,MVO,NCLH,0.10000000000000045
2021-02-28,MVO,DD,0.10000000000000045
2021-02-28,MVO,SWKS,0.10000000000000045
2021-02-28,MVO,GM,0.10000000000000045
2021-02-28,MVO,FCX,0.09999999999999735
2021-02-28,MVO,MPWR,0.0999999999999928
2021-02-28,MVO,TSLA,0.09999999999999239
2021-02-28,MVO,IFF,0.09999999999998636
2021-02-28,MVO,MGM,0.09336514468236828
2021-02-28,MVO,PYPL,0.07787671092851037
2021-02-28,MVO,MOS,0.02875814438912721
2021-02-28,MVO,TER,4.192314950459894e-15
2021-02-28,MVO,APA,3.4787408981240892e-15
2021-02-28,MVO,NWSA,2.811459685614224e-15
2021-02-28,MVO,APTV,2.7007103517997984e-15
2021-02-28,MVO,ALB,2.419771652265713e-15
2021-02-28,MVO,QCOM,2.2910526004437496e-15
2021-02-28,MVO,CCL,2.1089684410738633e-15
2021-02-28,MVO,F,2.0223923435704516e-15
2021-02-28,MVO,TPR,1.4425001566285434e-15
2021-03-31,Original,TSLA,0.05
2021-03-31,Original,NXPI,0.05
2021-03-31,Original,HIG,0.05
2021-03-31,Original,HWM,0.05
2021-03-31,Original,FITB,0.05
2021-03-31,Original,TPR,0.05
2021-03-31,Original,EXPE,0.05
2021-03-31,Original,CFG,0.05
2021-03-31,Original,MOS,0.05
2021-03-31,Original,NCLH,0.05
2021-03-31,Original,GM,0.05
2021-03-31,Original,FANG,0.05
2021-03-31,Original,AMAT,0.05
2021-03-31,Original,NWSA,0.05
2021-03-31,Original,DVN,0.05
2021-03-31,Original,CCL,0.05
2021-03-31,Original,FCX,0.05
2021-03-31,Original,APA,0.05
2021-03-31,Original,GNRC,0.05
2021-03-31,Original,F,0.05
2021-03-31,Minimum_TE,TSLA,0.1
2021-03-31,Minimum_TE,NWSA,0.1
2021-03-31,Minimum_TE,NXPI,0.1
2021-03-31,Minimum_TE,AMAT,0.1
2021-03-31,Minimum_TE,GM,0.1
2021-03-31,Minimum_TE,GNRC,0.1
2021-03-31,Minimum_TE,F,0.1
2021-03-31,Minimum_TE,HIG,0.09999999999999999
2021-03-31,Minimum_TE,EXPE,0.08300593508318152
2021-03-31,Minimum_TE,FCX,0.05880685509826284
2021-03-31,Minimum_TE,MOS,0.030274236567551526
2021-03-31,Minimum_TE,DVN,0.017542862838827607
2021-03-31,Minimum_TE,FITB,0.010370110412176546
2021-03-31,Minimum_TE,TPR,4.528629327448735e-18
2021-03-31,Minimum_TE,CFG,2.453894030078563e-18
2021-03-31,Minimum_TE,CCL,0.0
2021-03-31,Minimum_TE,APA,0.0
2021-03-31,Minimum_TE,FANG,0.0
2021-03-31,Minimum_TE,NCLH,0.0
2021-03-31,Minimum_TE,HWM,0.0
2021-03-31,MVO,TSLA,0.10000000000000786
2021-03-31,MVO,NXPI,0.10000000000000786
2021-03-31,MVO,GNRC,0.10000000000000786
2021-03-31,MVO,APA,0.10000000000000786
2021-03-31,MVO,FCX,0.10000000000000786
2021-03-31,MVO,CCL,0.10000000000000786
2021-03-31,MVO,DVN,0.10000000000000786
2021-03-31,MVO,NWSA,0.10000000000000786
2021-03-31,MVO,AMAT,0.10000000000000786
2021-03-31,MVO,FANG,0.0812269815487146
2021-03-31,MVO,GM,0.018773018451189994
2021-03-31,MVO,NCLH,2.470135755612973e-14
2021-03-31,MVO,MOS,0.0
2021-03-31,MVO,CFG,0.0
2021-03-31,MVO,EXPE,0.0
2021-03-31,MVO,TPR,0.0
2021-03-31,MVO,FITB,0.0
2021-03-31,MVO,HWM,0.0
2021-03-31,MVO,HIG,0.0
2021-03-31,MVO,F,0.0
2021-04-30,Original,PTC,0.05
2021-04-30,Original,TSLA,0.05
2021-04-30,Original,LRCX,0.05
2021-04-30,Original,SYF,0.05
2021-04-30,Original,PPG,0.05
2021-04-30,Original,NXPI,0.05
2021-04-30,Original,F,0.05
2021-04-30,Original,HBAN,0.05
2021-04-30,Original,ALGN,0.05
2021-04-30,Original,TRMB,0.05
2021-04-30,Original,GM,0.05
2021-04-30,Original,TPR,0.05
2021-04-30,Original,NUE,0.05
2021-04-30,Original,NWSA,0.05
2021-04-30,Original,CCL,0.05
2021-04-30,Original,MOS,0.05
2021-04-30,Original,GNRC,0.05
2021-04-30,Original,AMAT,0.05
2021-04-30,Original,FCX,0.05
2021-04-30,Original,IT,0.05
2021-04-30,Minimum_TE,PTC,0.10000000000000003
2021-04-30,Minimum_TE,NWSA,0.10000000000000003
2021-04-30,Minimum_TE,PPG,0.10000000000000003
2021-04-30,Minimum_TE,TRMB,0.10000000000000003
2021-04-30,Minimum_TE,NUE,0.10000000000000003
2021-04-30,Minimum_TE,IT,0.10000000000000003
2021-04-30,Minimum_TE,AMAT,0.07450848111613585
2021-04-30,Minimum_TE,GNRC,0.0648113159929925
2021-04-30,Minimum_TE,TSLA,0.0642630018847359
2021-04-30,Minimum_TE,F,0.06085896807634918
2021-04-30,Minimum_TE,ALGN,0.04690251014636854
2021-04-30,Minimum_TE,GM,0.045985099228129496
2021-04-30,Minimum_TE,LRCX,0.04214713039064243
2021-04-30,Minimum_TE,NXPI,0.0005234931646460069
2021-04-30,Minimum_TE,FCX,3.506973446595961e-18
2021-04-30,Minimum_TE,TPR,3.1561765051768775e-18
2021-04-30,Minimum_TE,CCL,1.8767898107597493e-18
2021-04-30,Minimum_TE,SYF,3.804127339783014e-19
2021-04-30,Minimum_TE,MOS,0.0
2021-04-30,Minimum_TE,HBAN,0.0
2021-04-30,MVO,PTC,0.10000000000000014
2021-04-30,MVO,TPR,0.10000000000000014
2021-04-30,MVO,FCX,0.10000000000000014
2021-04-30,MVO,AMAT,0.10000000000000014
2021-04-30,MVO,GNRC,0.10000000000000014
2021-04-30,MVO,MOS,0.10000000000000014
2021-04-30,MVO,TSLA,0.10000000000000014
2021-04-30,MVO,NWSA,0.10000000000000014
2021-04-30,MVO,NUE,0.10000000000000014
2021-04-30,MVO,GM,0.04949899191853579
2021-04-30,MVO,TRMB,0.029878705849465247
2021-04-30,MVO,CCL,0.020622302231997628
2021-04-30,MVO,ALGN,0.0
2021-04-30,MVO,HBAN,0.0
2021-04-30,MVO,F,0.0
2021-04-30,MVO,NXPI,0.0
2021-04-30,MVO,PPG,0.0
2021-04-30,MVO,SYF,0.0
2021-04-30,MVO,LRCX,0.0
2021-04-30,MVO,IT,0.0
2021-05-31,Original,CRL,0.047619047619047616
2021-05-31,Original,NXPI,0.047619047619047616
2021-05-31,Original,TRMB,0.047619047619047616
2021-05-31,Original,LRCX,0.047619047619047616
2021-05-31,Original,IVZ,0.047619047619047616
2021-05-31,Original,APA,0.047619047619047616
2021-05-31,Original,ALGN,0.047619047619047616
2021-05-31,Original,DVN,0.047619047619047616
2021-05-31,Original,HWM,0.047619047619047616
2021-05-31,Original,CCL,0.047619047619047616
2021-05-31,Original,IT,0.047619047619047616
2021-05-31,Original,FCX,0.047619047619047616
2021-05-31,Original,NWSA,0.047619047619047616
2021-05-31,Original,MOS,0.047619047619047616
2021-05-31,Original,TPR,0.047619047619047616
2021-05-31,Original,AMAT,0.047619047619047616
2021-05-31,Original,GNRC,0.047619047619047616
2021-05-31,Original,F,0.047619047619047616
2021-05-31,Original,TSLA,0.047619047619047616
2021-05-31,Original,NUE,0.047619047619047616
2021-05-31,Original,DE,0.047619047619047616
2021-05-31,Minimum_TE,CRL,0.1
2021-05-31,Minimum_TE,NWSA,0.1
2021-05-31,Minimum_TE,TRMB,0.1
2021-05-31,Minimum_TE,IT,0.1
2021-05-31,Minimum_TE,DE,0.1
2021-05-31,Minimum_TE,NUE,0.1
2021-05-31,Minimum_TE,F,0.06324082033943251
2021-05-31,Minimum_TE,AMAT,0.05830400788479919
2021-05-31,Minimum_TE,TSLA,0.05530259381246302
2021-05-31,Minimum_TE,LRCX,0.05347858616899387
2021-05-31,Minimum_TE,NXPI,0.04756339248702193
2021-05-31,Minimum_TE,GNRC,0.04440049786044424
2021-05-31,Minimum_TE,ALGN,0.041000363048195335
2021-05-31,Minimum_TE,IVZ,0.021737608701419813
2021-05-31,Minimum_TE,TPR,0.00818098634878957
2021-05-31,Minimum_TE,CCL,0.00679114334844039
2021-05-31,Minimum_TE,FCX,2.888016050702725e-18
2021-05-31,Minimum_TE,DVN,1.7315754012566669e-18
2021-05-31,Minimum_TE,MOS,0.0
2021-05-31,Minimum_TE,HWM,0.0
2021-05-31,Minimum_TE,APA,0.0
2021-05-31,MVO,CRL,0.10000000000000003
2021-05-31,MVO,NUE,0.10000000000000003
2021-05-31,MVO,TSLA,0.10000000000000003
2021-05-31,MVO,F,0.10000000000000003
2021-05-31,MVO,GNRC,0.10000000000000003
2021-05-31,MVO,AMAT,0.10000000000000003
2021-05-31,MVO,TPR,0.10000000000000003
2021-05-31,MVO,MOS,0.10000000000000003
2021-05-31,MVO,FCX,0.10000000000000003
2021-05-31,MVO,NWSA,0.09999999999999973
2021-05-31,MVO,ALGN,0.0
2021-05-31,MVO,TRMB,0.0
2021-05-31,MVO,LRCX,0.0
2021-05-31,MVO,IVZ,0.0
2021-05-31,MVO,APA,0.0
2021-05-31,MVO,IT,0.0
2021-05-31,MVO,DVN,0.0
2021-05-31,MVO,HWM,0.0
2021-05-31,MVO,CCL,0.0
2021-05-31,MVO,NXPI,0.0
2021-05-31,MVO,DE,0.0
2021-06-30,Original,GNRC,0.047619047619047616
2021-06-30,Original,NVDA,0.047619047619047616
2021-06-30,Original,AMAT,0.047619047619047616
2021-06-30,Original,LIN,0.047619047619047616
2021-06-30,Original,ALGN,0.047619047619047616
2021-06-30,Original,NXPI,0.047619047619047616
2021-06-30,Original,CCL,0.047619047619047616
2021-06-30,Original,FDX,0.047619047619047616
2021-06-30,Original,GM,0.047619047619047616
2021-06-30,Original,IT,0.047619047619047616
2021-06-30,Original,DVN,0.047619047619047616
2021-06-30,Original,HBAN,0.047619047619047616
2021-06-30,Original,DE,0.047619047619047616
2021-06-30,Original,NUE,0.047619047619047616
2021-06-30,Original,MOS,0.047619047619047616
2021-06-30,Original,TPR,0.047619047619047616
2021-06-30,Original,TSLA,0.047619047619047616
2021-06-30,Original,F,0.047619047619047616
2021-06-30,Original,BIIB,0.047619047619047616
2021-06-30,Original,FCX,0.047619047619047616
2021-06-30,Original,URI,0.047619047619047616
2021-06-30,Minimum_TE,LIN,0.1
2021-06-30,Minimum_TE,DE,0.1
2021-06-30,Minimum_TE,NVDA,0.1
2021-06-30,Minimum_TE,IT,0.1
2021-06-30,Minimum_TE,FDX,0.1
2021-06-30,Minimum_TE,HBAN,0.0759288125534437
2021-06-30,Minimum_TE,NXPI,0.06308325338772423
2021-06-30,Minimum_TE,BIIB,0.05871456540598943
2021-06-30,Minimum_TE,NUE,0.05547624662201905
2021-06-30,Minimum_TE,AMAT,0.049275747183868956
2021-06-30,Minimum_TE,TSLA,0.04774890927105572
2021-06-30,Minimum_TE,F,0.03980488606830031
2021-06-30,Minimum_TE,ALGN,0.036411795369301066
2021-06-30,Minimum_TE,GNRC,0.035908124481583696
2021-06-30,Minimum_TE,GM,0.023088695737389066
2021-06-30,Minimum_TE,CCL,0.014558963919324687
2021-06-30,Minimum_TE,DVN,8.514750571073612e-20
2021-06-30,Minimum_TE,MOS,0.0
2021-06-30,Minimum_TE,TPR,0.0
2021-06-30,Minimum_TE,FCX,0.0
2021-06-30,Minimum_TE,URI,0.0
2021-06-30,MVO,DE,0.09999999999998042
2021-06-30,MVO,TPR,0.09999999999997189
2021-06-30,MVO,TSLA,0.09999999999996972
2021-06-30,MVO,F,0.09999999999996725
2021-06-30,MVO,BIIB,0.09999999999996366
2021-06-30,MVO,HBAN,0.09999999999996219
2021-06-30,MVO,FCX,0.09999999999996186
2021-06-30,MVO,GNRC,0.09999999999995283
2021-06-30,MVO,MOS,0.07348596591618038
2021-06-30,MVO,IT,0.07304234607722632
2021-06-30,MVO,NVDA,0.047717656170351834
2021-06-30,MVO,NUE,0.005754031836245132
2021-06-30,MVO,URI,3.234363192675826e-14
2021-06-30,MVO,AMAT,3.1982174805282654e-14
2021-06-30,MVO,LIN,3.136214570645908e-14
2021-06-30,MVO,NXPI,2.980871792383137e-14
2021-06-30,MVO,FDX,2.970274830462217e-14
2021-06-30,MVO,ALGN,2.960256613872232e-14
2021-06-30,MVO,CCL,2.9274375057229005e-14
2021-06-30,MVO,GM,2.8352515065977236e-14
2021-06-30,MVO,DVN,2.433541800731366e-14
2021-07-31,Original,MRNA,0.047619047619047616
2021-07-31,Original,AON,0.047619047619047616
2021-07-31,Original,HON,0.047619047619047616
2021-07-31,Original,IVZ,0.047619047619047616
2021-07-31,Original,URI,0.047619047619047616
2021-07-31,Original,KIM,0.047619047619047616
2021-07-31,Original,NVDA,0.047619047619047616
2021-07-31,Original,AMAT,0.047619047619047616
2021-07-31,Original,ALB,0.047619047619047616
2021-07-31,Original,GM,0.047619047619047616
2021-07-31,Original,COF,0.047619047619047616
2021-07-31,Original,GNRC,0.047619047619047616
2021-07-31,Original,IT,0.047619047619047616
2021-07-31,Original,F,0.047619047619047616
2021-07-31,Original,TPR,0.047619047619047616
2021-07-31,Original,NUE,0.047619047619047616
2021-07-31,Original,CCL,0.047619047619047616
2021-07-31,Original,DVN,0.047619047619047616
2021-07-31,Original,ALGN,0.047619047619047616
2021-07-31,Original,FCX,0.047619047619047616
2021-07-31,Original,A,0.047619047619047616
2021-07-31,Minimum_TE,A,0.1
2021-07-31,Minimum_TE,AON,0.1
2021-07-31,Minimum_TE,HON,0.1
2021-07-31,Minimum_TE,NVDA,0.1
2021-07-31,Minimum_TE,IT,0.1
2021-07-31,Minimum_TE,GNRC,0.07832006457846838
2021-07-31,Minimum_TE,NUE,0.07647638335823012
2021-07-31,Minimum_TE,AMAT,0.0757373925203618
2021-07-31,Minimum_TE,ALGN,0.05059538094608659
2021-07-31,Minimum_TE,KIM,0.05000924960792247
2021-07-31,Minimum_TE,F,0.04823271587517747
2021-07-31,Minimum_TE,COF,0.043376432105226966
2021-07-31,Minimum_TE,GM,0.03928693892071358
2021-07-31,Minimum_TE,MRNA,0.02555915069582193
2021-07-31,Minimum_TE,IVZ,0.010381725950406448
2021-07-31,Minimum_TE,TPR,0.0020245654415842747
2021-07-31,Minimum_TE,DVN,1.4600454361749936e-17
2021-07-31,Minimum_TE,FCX,6.698851204077845e-18
2021-07-31,Minimum_TE,URI,4.317210460172737e-18
2021-07-31,Minimum_TE,ALB,0.0
2021-07-31,Minimum_TE,CCL,0.0
2021-07-31,MVO,MRNA,0.09999999999999992
2021-07-31,MVO,FCX,0.09999999999999992
2021-07-31,MVO,NUE,0.09999999999999992
2021-07-31,MVO,TPR,0.09999999999999992
2021-07-31,MVO,IT,0.09999999999999992
2021-07-31,MVO,GNRC,0.09999999999999992
2021-07-31,MVO,AON,0.09999999999999992
2021-07-31,MVO,ALGN,0.09999999999999955
2021-07-31,MVO,F,0.0850944205123352
2021-07-31,MVO,DVN,0.0655181296773137
2021-07-31,MVO,CCL,0.03740282247423253
2021-07-31,MVO,NVDA,0.009300965145946655
2021-07-31,MVO,A,0.0026836621901727667
2021-07-31,MVO,GM,3.84106598656035e-16
2021-07-31,MVO,ALB,0.0
2021-07-31,MVO,AMAT,0.0
2021-07-31,MVO,KIM,0.0
2021-07-31,MVO,URI,0.0
2021-07-31,MVO,IVZ,0.0
2021-07-31,MVO,HON,0.0
2021-07-31,MVO,COF,0.0
2021-08-31,Original,TECH,0.047619047619047616
2021-08-31,Original,ALB,0.047619047619047616
2021-08-31,Original,APA,0.047619047619047616
2021-08-31,Original,F,0.047619047619047616
2021-08-31,Original,GE,0.047619047619047616
2021-08-31,Original,FCX,0.047619047619047616
2021-08-31,Original,GM,0.047619047619047616
2021-08-31,Original,CCL,0.047619047619047616
2021-08-31,Original,WDC,0.047619047619047616
2021-08-31,Original,MU,0.047619047619047616
2021-08-31,Original,GNRC,0.047619047619047616
2021-08-31,Original,MRNA,0.047619047619047616
2021-08-31,Original,AMAT,0.047619047619047616
2021-08-31,Original,AMD,0.047619047619047616
2021-08-31,Original,DVN,0.047619047619047616
2021-08-31,Original,ADI,0.047619047619047616
2021-08-31,Original,IT,0.047619047619047616
2021-08-31,Original,ALGN,0.047619047619047616
2021-08-31,Original,TPR,0.047619047619047616
2021-08-31,Original,NUE,0.047619047619047616
2021-08-31,Original,COF,0.047619047619047616
2021-08-31,Minimum_TE,TECH,0.09999999999999998
2021-08-31,Minimum_TE,IT,0.09999999999999998
2021-08-31,Minimum_TE,AMD,0.09999999999999998
2021-08-31,Minimum_TE,ADI,0.09999999999999998
2021-08-31,Minimum_TE,COF,0.09999999999999998
2021-08-31,Minimum_TE,NUE,0.09796105091179122
2021-08-31,Minimum_TE,GNRC,0.06437514278717697
2021-08-31,Minimum_TE,GE,0.06409556719555615
2021-08-31,Minimum_TE,F,0.06047750722379635
2021-08-31,Minimum_TE,ALGN,0.059854923827805426
2021-08-31,Minimum_TE,GM,0.04335052667866623
2021-08-31,Minimum_TE,AMAT,0.037557871522571715
2021-08-31,Minimum_TE,MU,0.03605848174488049
2021-08-31,Minimum_TE,MRNA,0.02030586093444221
2021-08-31,Minimum_TE,WDC,0.014254550597267386
2021-08-31,Minimum_TE,TPR,0.0017085165760458009
2021-08-31,Minimum_TE,APA,1.3176530446452266e-17
2021-08-31,Minimum_TE,FCX,1.3007219224933437e-18
2021-08-31,Minimum_TE,CCL,1.0510588105234926e-18
2021-08-31,Minimum_TE,DVN,7.996134682586306e-19
2021-08-31,Minimum_TE,ALB,0.0
2021-08-31,MVO,TECH,0.09999999999999994
2021-08-31,MVO,MRNA,0.09999999999999994
2021-08-31,MVO,NUE,0.09999999999999994
2021-08-31,MVO,TPR,0.09999999999999994
2021-08-31,MVO,ALGN,0.09999999999999994
2021-08-31,MVO,IT,0.09999999999999994
2021-08-31,MVO,ADI,0.09999999999999994
2021-08-31,MVO,DVN,0.09999999999999994
2021-08-31,MVO,AMD,0.09999999999999994
2021-08-31,MVO,AMAT,0.09999999999999994
2021-08-31,MVO,GNRC,6.071532165918821e-16
2021-08-31,MVO,ALB,0.0
2021-08-31,MVO,MU,0.0
2021-08-31,MVO,WDC,0.0
2021-08-31,MVO,CCL,0.0
2021-08-31,MVO,GM,0.0
2021-08-31,MVO,FCX,0.0
2021-08-31,MVO,GE,0.0
2021-08-31,MVO,F,0.0
2021-08-31,MVO,APA,0.0
2021-08-31,MVO,COF,0.0
2021-09-30,Original,MTCH,0.047619047619047616
2021-09-30,Original,ALGN,0.047619047619047616
2021-09-30,Original,TPR,0.047619047619047616
2021-09-30,Original,CF,0.047619047619047616
2021-09-30,Original,EOG,0.047619047619047616
2021-09-30,Original,IT,0.047619047619047616
2021-09-30,Original,IVZ,0.047619047619047616
2021-09-30,Original,PWR,0.047619047619047616
2021-09-30,Original,AMAT,0.047619047619047616
2021-09-30,Original,GE,0.047619047619047616
2021-09-30,Original,CCL,0.047619047619047616
2021-09-30,Original,BRO,0.047619047619047616
2021-09-30,Original,NUE,0.047619047619047616
2021-09-30,Original,F,0.047619047619047616
2021-09-30,Original,OXY,0.047619047619047616
2021-09-30,Original,WYNN,0.047619047619047616
2021-09-30,Original,APA,0.047619047619047616
2021-09-30,Original,FANG,0.047619047619047616
2021-09-30,Original,DVN,0.047619047619047616
2021-09-30,Original,MRNA,0.047619047619047616
2021-09-30,Original,OKE,0.047619047619047616
2021-09-30,Minimum_TE,MTCH,0.10000000000000003
2021-09-30,Minimum_TE,IT,0.10000000000000003
2021-09-30,Minimum_TE,PWR,0.10000000000000003
2021-09-30,Minimum_TE,AMAT,0.10000000000000003
2021-09-30,Minimum_TE,BRO,0.10000000000000002
2021-09-30,Minimum_TE,ALGN,0.08822799022954501
2021-09-30,Minimum_TE,GE,0.08679181948854946
2021-09-30,Minimum_TE,F,0.08356574085732489
2021-09-30,Minimum_TE,NUE,0.06906518832902192
2021-09-30,Minimum_TE,IVZ,0.04905376636107251
2021-09-30,Minimum_TE,MRNA,0.04447041491924217
2021-09-30,Minimum_TE,CF,0.03730042116967437
2021-09-30,Minimum_TE,OKE,0.03534345215568315
2021-09-30,Minimum_TE,TPR,0.004549463619559992
2021-09-30,Minimum_TE,WYNN,0.001631742870326466
2021-09-30,Minimum_TE,CCL,3.4242777296059465e-18
2021-09-30,Minimum_TE,APA,2.006340629356535e-18
2021-09-30,Minimum_TE,OXY,0.0
2021-09-30,Minimum_TE,FANG,0.0
2021-09-30,Minimum_TE,EOG,0.0
2021-09-30,Minimum_TE,DVN,0.0
2021-09-30,MVO,MTCH,0.09999999999999953
2021-09-30,MVO,DVN,0.09999999999999953
2021-09-30,MVO,FANG,0.09999999999999953
2021-09-30,MVO,WYNN,0.09999999999999953
2021-09-30,MVO,F,0.09999999999999953
2021-09-30,MVO,NUE,0.09999999999999953
2021-09-30,MVO,BRO,0.09999999999999953
2021-09-30,MVO,MRNA,0.09999999999999931
2021-09-30,MVO,APA,0.09571183968083648
2021-09-30,MVO,IT,0.05203906563297699
2021-09-30,MVO,ALGN,0.049311405376225866
2021-09-30,MVO,PWR,0.002937689309964543
2021-09-30,MVO,TPR,0.0
2021-09-30,MVO,CF,0.0
2021-09-30,MVO,EOG,0.0
2021-09-30,MVO,CCL,0.0
2021-09-30,MVO,IVZ,0.0
2021-09-30,MVO,AMAT,0.0
2021-09-30,MVO,GE,0.0
2021-09-30,MVO,OXY,0.0
2021-09-30,MVO,OKE,0.0
2021-10-31,Original,APA,0.047619047619047616
2021-10-31,Original,CCL,0.047619047619047616
2021-10-31,Original,SLB,0.047619047619047616
2021-10-31,Original,O,0.047619047619047616
2021-10-31,Original,BKR,0.047619047619047616
2021-10-31,Original,AMAT,0.047619047619047616
2021-10-31,Original,CTRA,0.047619047619047616
2021-10-31,Original,FCX,0.047619047619047616
2021-10-31,Original,ALGN,0.047619047619047616
2021-10-31,Original,COP,0.047619047619047616
2021-10-31,Original,MRNA,0.047619047619047616
2021-10-31,Original,DVN,0.047619047619047616
2021-10-31,Original,EOG,0.047619047619047616
2021-10-31,Original,TSLA,0.047619047619047616
2021-10-31,Original,HAL,0.047619047619047616
2021-10-31,Original,NUE,0.047619047619047616
2021-10-31,Original,CF,0.047619047619047616
2021-10-31,Original,F,0.047619047619047616
2021-10-31,Original,OXY,0.047619047619047616
2021-10-31,Original,FANG,0.047619047619047616
2021-10-31,Original,ALB,0.047619047619047616
2021-10-31,Minimum_TE,O,0.09999999999999998
2021-10-31,Minimum_TE,F,0.09999999999999998
2021-10-31,Minimum_TE,NUE,0.09999999999999998
2021-10-31,Minimum_TE,TSLA,0.09999999999999998
2021-10-31,Minimum_TE,ALGN,0.09999999999999998
2021-10-31,Minimum_TE,CF,0.09999999999999996
2021-10-31,Minimum_TE,AMAT,0.09999999999999996
2021-10-31,Minimum_TE,CTRA,0.09999999999999996
2021-10-31,Minimum_TE,BKR,0.06180106738354345
2021-10-31,Minimum_TE,MRNA,0.05400573188283602
2021-10-31,Minimum_TE,COP,0.05180221724551417
2021-10-31,Minimum_TE,ALB,0.032390983488106456
2021-10-31,Minimum_TE,CCL,1.425467069423241e-17
2021-10-31,Minimum_TE,EOG,1.2702906334862532e-17
2021-10-31,Minimum_TE,FCX,1.0480291881267248e-17
2021-10-31,Minimum_TE,FANG,7.566498542712457e-18
2021-10-31,Minimum_TE,SLB,6.848020072107671e-18
2021-10-31,Minimum_TE,HAL,5.303226507648966e-18
2021-10-31,Minimum_TE,APA,2.836666565244444e-18
2021-10-31,Minimum_TE,DVN,0.0
2021-10-31,Minimum_TE,OXY,0.0
2021-10-31,MVO,APA,0.09999999999999892
2021-10-31,MVO,DVN,0.09999999999999892
2021-10-31,MVO,FANG,0.09999999999999892
2021-10-31,MVO,F,0.09999999999999892
2021-10-31,MVO,CF,0.09999999999999892
2021-10-31,MVO,TSLA,0.09999999999999892
2021-10-31,MVO,O,0.09999999999999337
2021-10-31,MVO,OXY,0.09515011585483156
2021-10-31,MVO,ALGN,0.08928744920288785
2021-10-31,MVO,MRNA,0.07669444832738698
2021-10-31,MVO,NUE,0.03886798661490667
2021-10-31,MVO,EOG,0.0
2021-10-31,MVO,CCL,0.0
2021-10-31,MVO,COP,0.0
2021-10-31,MVO,HAL,0.0
2021-10-31,MVO,FCX,0.0
2021-10-31,MVO,CTRA,0.0
2021-10-31,MVO,AMAT,0.0
2021-10-31,MVO,BKR,0.0
2021-10-31,MVO,SLB,0.0
2021-10-31,MVO,ALB,0.0
2021-11-30,Original,NVDA,0.047619047619047616
2021-11-30,Original,AMD,0.047619047619047616
2021-11-30,Original,IT,0.047619047619047616
2021-11-30,Original,PFE,0.047619047619047616
2021-11-30,Original,FTNT,0.047619047619047616
2021-11-30,Original,ALB,0.047619047619047616
2021-11-30,Original,EOG,0.047619047619047616
2021-11-30,Original,INTU,0.047619047619047616
2021-11-30,Original,CF,0.047619047619047616
2021-11-30,Original,ANET,0.047619047619047616
2021-11-30,Original,QCOM,0.047619047619047616
2021-11-30,Original,F,0.047619047619047616
2021-11-30,Original,AMAT,0.047619047619047616
2021-11-30,Original,GNRC,0.047619047619047616
2021-11-30,Original,NUE,0.047619047619047616
2021-11-30,Original,MOS,0.047619047619047616
2021-11-30,Original,DVN,0.047619047619047616
2021-11-30,Original,APA,0.047619047619047616
2021-11-30,Original,PYPL,0.047619047619047616
2021-11-30,Original,FANG,0.047619047619047616
