Date,Portfolio Return,Historical Benchmark Return,Active Return vs S&P500
2025-05-02,0.02486259553729619,0.014726612825518126,0.010135982711778065
2025-05-05,0.004780084807492123,-0.0063815906321273985,0.01116167543961952
2025-05-06,-0.00754790509260371,-0.007693287885062627,0.0001453827924589174
2025-05-07,0.006091368355564388,0.004346422539330819,0.001744945816233569
2025-05-08,0.014361303526890024,0.005799747126763233,0.00856155640012679
2025-05-09,0.002768179718676461,-0.0007115188367108338,0.003479698555387295
2025-05-12,0.04508228802340881,0.03255882160670387,0.012523466416704938
2025-05-13,0.017986653066884278,0.007248224304822415,0.010738428762061863
2025-05-14,-0.004515618932784249,0.001024369112638146,-0.005539988045422395
2025-05-15,0.0058463922332184825,0.004132315556174104,0.0017140766770443782
2025-05-16,0.009843668078825038,0.0070053220166539365,0.002838346062171102
2025-05-19,-0.0009813658003074057,0.000876077054501545,-0.0018574428548089508
2025-05-20,0.0017192611090085168,-0.0038802065866255786,0.005599467695634096
2025-05-21,-0.02026268927987139,-0.016135114115741978,-0.004127575164129413
2025-05-22,0.0016595117847255302,-0.0004448543187653975,0.0021043661034909275
2025-05-23,0.0027948527175828057,-0.006708307585916562,0.009503160303499368
2025-05-27,0.02363511750191935,0.020459018201495205,0.0031760993004241456
2025-05-28,-0.004091621603690928,-0.005571185873944895,0.0014795642702539668
2025-05-29,0.0035649886740847345,0.004011174227950942,-0.00044618555386620766
2025-05-30,-0.00722583356199155,-8.118846379590039e-05,-0.007144645098195649
2025-06-02,0.010495613197095275,0.00410204188649943,0.006393571310595845
2025-06-03,0.024188268912412207,0.005800260784307065,0.018388008128105142
2025-06-04,0.0066828617075186435,7.369727504324963e-05,0.006609164432475394
2025-06-05,-0.0007236561556801913,-0.005277340930292529,0.0045536847746123375
2025-06-06,0.005695387021026066,0.010280672806559643,-0.004585285785533577
2025-06-09,0.01551496352580644,0.0009199448033119229,0.014595018722494517
2025-06-10,-0.0066544270248720064,0.005482960032501483,-0.012137387057373489
2025-06-11,-0.002670596883932968,-0.002743918089822439,7.332120588947116e-05
2025-06-12,0.00994616989647031,0.0038224979409655635,0.006123671955504747
2025-06-13,-0.0008447368793467645,-0.01129645375054178,0.010451716871195015
2025-06-16,0.018227332416262017,0.009392719053299414,0.008834613362962603
2025-06-17,0.0020687399792025324,-0.008352242873078675,0.010420982852281206
2025-06-18,0.010365789704700276,-0.00030922389816012696,0.010675013602860403
2025-06-20,0.00208356336498295,-0.002178612810510794,0.004262176175493744
2025-06-23,0.012895960786259939,0.009606490790637912,0.0032894699956220273
2025-06-24,0.009961653213799548,0.011121677894565751,-0.001160024680766203
2025-06-25,0.0010853532484271494,-3.282897091061443e-06,0.0010886361455182108
2025-06-26,0.011064501433432298,0.008020143922681022,0.0030443575107512756
2025-06-27,0.0023651834248788186,0.005219002706390752,-0.002853819281511933
2025-06-30,0.0023640359354569875,0.0051643671625301035,-0.002800331227073116
2025-07-01,0.0032103508384900077,-0.0011184618731818752,0.0043288127116718825
2025-07-02,0.018863072690949355,0.004745071401949907,0.014118001288999447
2025-07-03,0.002687822418587725,0.00833892687501403,-0.005651104456426305
2025-07-07,-0.009102846704604971,-0.00786227873904155,-0.0012405679655634206
2025-07-08,-0.003828105856679657,-0.0007158931489344988,-0.003112212707745158
2025-07-09,0.0015951101420353755,0.0060621442064277,-0.004467034064392325
2025-07-10,0.012212105637581969,0.00274617371784025,0.009465931919741719
2025-07-11,0.0009186332822456257,-0.0032975291618766445,0.00421616244412227
2025-07-14,-0.00647710939671698,0.0014074044490595128,-0.007884513845776493
2025-07-15,-0.00897760746074103,-0.003956251515499609,-0.0050213559452414215
2025-07-16,-0.00349905476091909,0.003193588478737075,-0.0066926432396561646
2025-07-17,0.000899671856686163,0.005373820585277134,-0.00447414872859097
2025-07-18,0.005834673469910717,-9.051412020266714e-05,0.0059251875901133845
2025-07-21,-0.001717985117898263,0.0013991255862113583,-0.0031171107041096215
2025-07-22,-0.006235989658247954,0.0006375285460542557,-0.00687351820430221
2025-07-23,0.02478248817677895,0.007811880905664648,0.016970607271114303
2025-07-24,0.003256243654567107,0.000698232873244109,0.002558010781322998
2025-07-25,0.026819347810172874,0.003974321701619488,0.022845026108553386
2025-07-28,-0.006018509721993209,0.00017687645570885202,-0.006195386177702061
2025-07-29,0.016514487385917098,-0.0029594179446209568,0.019473905330538055
2025-07-30,-0.001558234940986802,-0.001249438851269713,-0.0003087960897170891
2025-07-31,0.03568125206419339,-0.0036948561190650597,0.03937610818325845
2025-08-01,-0.020833414833474034,-0.01599207494727417,-0.0048413398861998636
2025-08-04,0.014566188469894516,0.01473707159815385,-0.00017088312825933386
2025-08-05,-0.0005189092482590525,-0.004857865951336082,0.0043389567030770295
2025-08-06,-0.003561537917776295,0.007281888623775545,-0.010843426541551841
2025-08-07,0.0037503600086419564,-0.0007974707882983934,0.00454783079694035
2025-08-08,0.018423496747242845,0.007799684542586727,0.010623812204656118
2025-08-11,0.00018588935818582349,-0.002504127898332431,0.0026900172565182544
2025-08-12,0.025974333496028283,0.011345503612643082,0.014628829883385201
2025-08-13,0.00018917923081532295,0.0032300302834731287,-0.003040851052657806
2025-08-14,-0.0025567773161203535,0.00030309684562790373,-0.0028598741617482572
2025-08-15,-0.013631649558040838,-0.0028970988816641174,-0.010734550676376721
2025-08-18,0.013461332418996545,-0.00010077831870769494,0.01356211073770424
2025-08-19,-0.00989867704135881,-0.005858136343549147,-0.004040540697809663
2025-08-20,-0.003986098275255565,-0.002431617579394141,-0.0015544806958614245
2025-08-21,0.0020847018691657403,-0.00400420277120217,0.006088904640367911
2025-08-22,0.019465196570767247,0.01518640789806236,0.004278788672704887
2025-08-25,0.008209821099422211,-0.0042663343080389105,0.012476155407461121
2025-08-26,0.009685883855650473,0.004133976879546308,0.005551906976104165
2025-08-27,0.009767502477476146,0.002390990327779008,0.007376512149697138
2025-08-28,0.02065881628893284,0.003156725398833604,0.017502090890099235
2025-08-29,-0.010288756676634047,-0.0063981691392923645,-0.0038905875373416825
2025-09-02,0.003126935827292075,-0.006922322011807647,0.010049257839099723
2025-09-03,0.013483856720328456,0.005100116280157385,0.00838374044017107
2025-09-04,0.03872133021758401,0.00834643764364329,0.030374892573940722
2025-09-05,0.018822911390225367,-0.003165141001033489,0.021988052391258856
2025-09-08,0.006386183918049034,0.0021059939828742547,0.004280189935174779
2025-09-09,0.004246516573038935,0.0026881596267984698,0.0015583569462404656
2025-09-10,0.025656639580279934,0.0029834428900241683,0.022673196690255765
2025-09-11,0.032366658372564125,0.008485863528086224,0.0238807948444779
2025-09-12,0.008999152638039201,-0.0004827346462299431,0.009481887284269144
2025-09-15,0.02248548639720783,0.004706657817319604,0.017778828579888228
2025-09-16,0.002684647535929271,-0.00128792734396721,0.003972574879896482
2025-09-17,0.0006084990611948122,-0.0009702183823840915,0.0015787174435789037
2025-09-18,0.027781259527644542,0.004789139969850087,0.022992119557794455
2025-09-19,0.005685095208227223,0.004885433567150432,0.0007996616410767907
2025-09-22,0.011858053329482988,0.004410025868950784,0.007448027460532204
2025-09-23,0.00380694403660823,-0.005502147525676904,0.009309091562285134
2025-09-24,-0.015884837651496623,-0.002846661819580154,-0.013038175831916469
2025-09-25,-0.01630549622806744,-0.005009061505249379,-0.01129643472281806
2025-09-26,0.008526605240804062,0.00590183989631643,0.0026247653444876323
2025-09-29,0.03616483309862631,0.0026355795716241914,0.03352925352700212
2025-09-30,0.014543371252815436,0.0040908483593822265,0.01045252289343321
2025-10-01,0.03777423525910144,0.0033998857734067744,0.034374349485694664
2025-10-02,0.0027936895730193527,0.0006183692931220897,0.002175320279897263
2025-10-03,0.006363087384881466,6.552152903416264e-05,0.006297565855847303
2025-10-06,-0.008457574635059927,0.0036466298082578064,-0.012104204443317734
2025-10-07,-0.019446126608382013,-0.003811414362608012,-0.015634712245774
2025-10-08,0.025110769407638105,0.005827608238179849,0.019283161169458257
2025-10-09,-0.014990045706642122,-0.002755518440207827,-0.012234527266434295
2025-10-10,-0.03960734657595432,-0.027111658161485086,-0.012495688414469235
2025-10-13,0.04096880717259404,0.015598602672868944,0.025370204499725095
2025-10-14,-0.011166546962288536,-0.0015643032313906735,-0.009602243730897863
2025-10-15,0.028612613370025117,0.004026001195007511,0.024586612175017605
2025-10-16,0.009219654524522175,-0.0062943520220175575,0.015514006546539732
2025-10-17,-0.01175772104020689,0.005270724249404557,-0.01702844528961145
2025-10-20,0.00960075346730687,0.010672252892777845,-0.0010714994254709745
2025-10-21,-0.006776573800436756,3.266455138950519e-05,-0.006809238351826261
2025-10-22,-0.013898501905551544,-0.005337510300132964,-0.00856099160541858
2025-10-23,0.03801759307920798,0.005827387527241212,0.03219020555196677
2025-10-24,0.04455525957454417,0.007902422519158847,0.03665283705538532
2025-10-27,-0.008901981017113179,0.012290019126314666,-0.021192000143427845
2025-10-28,-0.00821887113621344,0.0022879467532392894,-0.01050681788945273
2025-10-29,0.05850402014864788,-4.353574066628951e-05,0.05854755588931417
2025-10-30,0.01889657104126285,-0.009904812214919234,0.028801383256182086
2025-10-31,0.003336294107001318,0.0026178701149457417,0.0007184239920555763
2025-11-03,0.015193997406341543,0.0017207099207625642,0.013473287485578979
2025-11-04,-0.02929790016394894,-0.011736770592982726,-0.017561129570966214
2025-11-05,0.042965000815517435,0.0036535209811638936,0.03931147983435354
2025-11-06,-0.005068256625568959,-0.011178157494750818,0.006109900869181859
2025-11-07,0.015608463890106129,0.0012618446740633171,0.014346619216042812
2025-11-10,0.04656537963923849,0.015400963024610581,0.03116441661462791
2025-11-11,-0.008363985990886438,0.0020753963084874094,-0.010439382299373847
2025-11-12,0.008202757834234603,0.0006295086181336007,0.007573249216101002
2025-11-13,-0.053164900146690106,-0.016556900387101336,-0.03660799975958877
2025-11-14,0.008183926502450919,-0.0005016705034071034,0.008685597005858022
2025-11-17,0.0009477357723590858,-0.009162309495983845,0.010110045268342931
2025-11-18,-0.024251752481145365,-0.008256387122493991,-0.015995365358651373
2025-11-19,0.00633497971428178,0.0037537855204221593,0.0025811941938596204
2025-11-20,-0.06850422665188409,-0.01556722511953934,-0.05293700153234475
2025-11-21,0.014872062025755323,0.00982296337531885,0.005049098650436474
2025-11-24,0.05322798952265277,0.015467235297948356,0.037760754224704415
2025-11-25,0.0117718502850513,0.009061731930226413,0.0027101183548248874
2025-11-26,0.013734891398403417,0.006906714278112958,0.006828177120290459
2025-11-28,0.013562895023242464,0.005354775922884247,0.008208119100358216
2025-12-01,-0.009294511155373846,-0.00532333492478565,-0.003971176230588196
2025-12-02,-0.009007101615411009,0.002457200816718297,-0.011464302432129305
2025-12-03,-0.009719848927119253,0.002979777051177468,-0.01269962597829672
2025-12-04,0.024387438549654302,0.0010803361305278258,0.023307102419126476
2025-12-05,0.017560632499770377,0.0019366731222436595,0.015623959377526718
2025-12-08,0.007736055027674164,-0.0034772356776897606,0.011213290705363924
2025-12-09,0.005107325584803815,-0.0008763589040255981,0.005983684488829413
2025-12-10,0.043064499577536705,0.006749496748049477,0.03631500282948723
2025-12-11,0.018963607272010064,0.0020793764194066977,0.016884230852603366
2025-12-12,-0.05142344297327738,-0.010663671931604113,-0.04075977104167327
2025-12-15,-0.005404324431247623,-0.0015965058492165562,-0.0038078185820310667
2025-12-16,-0.00018637954014926085,-0.0023839178699950336,0.002197538329845773
2025-12-17,-0.02216854104207214,-0.011592203827500702,-0.010576337214571439
2025-12-18,0.035853307054264795,0.007934323499612317,0.027918983554652478
2025-12-19,0.03185066715242553,0.008818024549947179,0.02303264260247835
2025-12-22,0.00839717055900854,0.006436462067451965,0.001960708491556575
2025-12-23,0.005157849092358912,0.004550417315428268,0.0006074317769306442
2025-12-24,0.007691277428659543,0.0032215161386959235,0.004469761289963619
2025-12-26,0.0011631873904753014,-0.0003043832632483312,0.0014675706537236326
2025-12-29,-0.011613158014496907,-0.0034920937266411656,-0.008121064287855742
2025-12-30,-0.006463276880114939,-0.0013756671985912794,-0.0050876096815236594
2025-12-31,-0.014277598747133266,-0.0073576325649918894,-0.006919966182141376
2026-01-02,0.05913049408242989,0.0018946753341611,0.05723581874826879
2026-01-05,0.00952518762385121,0.0063541868667500445,0.003171000757101165
2026-01-06,0.07871097858748494,0.006196709673212952,0.07251426891427198
2026-01-07,-0.022634597416406825,-0.0034399739662078765,-0.01919462345019895
2026-01-08,-0.02709049041034761,7.65793036485718e-05,-0.02716706971399618
2026-01-09,0.0417228802406461,0.006475512391894256,0.03524736784875184
2026-01-12,0.026433443944121487,0.0015775995222702122,0.024855844421851275
2026-01-13,0.008184332693050668,-0.0019391538524380358,0.010123486545488704
2026-01-14,-0.004296369423718244,-0.0053333409920530706,0.0010369715683348265
2026-01-15,0.023532726428745963,0.002579909335027164,0.0209528170937188
2026-01-16,0.015893173997402865,-0.000642237636565457,0.016535411633968322
2026-01-20,0.01284645340341783,-0.020626771431165203,0.03347322483458303
2026-01-21,0.042977524035964644,0.011587703733783039,0.031389820302181605
2026-01-22,0.0009244159398995291,0.005487505126810399,-0.00456308918691087
2026-01-23,-0.010894146917116989,0.0003269037442048539,-0.011221050661321843
2026-01-26,0.004824021346312155,0.005006065986948416,-0.00018204464063626118
2026-01-27,0.04043794965245514,0.004081879304713709,0.03635607034774143
2026-01-28,0.04556003922419372,-8.16782735792998e-05,0.04564171749777302
2026-01-29,0.004223246728938087,-0.0012926284352460238,0.005515875164184111
2026-01-30,-0.029133357994478092,-0.004301902278802894,-0.0248314557156752
2026-02-02,0.051419827778090565,0.005391243444688998,0.04602858433340157
2026-02-03,0.023414589386000252,-0.008403999747722213,0.031818589133722465
2026-02-04,-0.05145755330323817,-0.005072414535814085,-0.04638513876742408
2026-02-05,-0.019602740387685412,-0.01225097054652824,-0.007351769841157173
2026-02-06,0.05463546434480465,0.01969581077900684,0.03493965356579781
2026-02-09,0.011980485111349708,0.0046910837672922145,0.0072894013440574935
2026-02-10,-0.030711263323959452,-0.003303746543341979,-0.027407516780617473
2026-02-11,0.036787642191584084,-4.897858051433612e-05,0.03683662077209842
2026-02-12,-0.006128082443713323,-0.015660947897203292,0.00953286545348997
2026-02-13,0.014358658458145624,0.0004990662631205733,0.01385959219502505
2026-02-17,-0.013717978648710933,0.0010312792104349988,-0.014749257859145931
2026-02-18,0.022828167948990945,0.005566093154976803,0.01726207479401414
2026-02-19,0.0006569225743233264,-0.0028221370640183485,0.003479059638341675
2026-02-20,0.02284811224088918,0.00693977898217546,0.01590833325871372
2026-02-23,-0.011304743028094848,-0.010385685815636703,-0.0009190572124581457
2026-02-24,0.0002997494002829706,0.007651639793791798,-0.007351890393508828
2026-02-25,0.02033308359069275,0.008136346945676998,0.012196736645015752
2026-02-26,-0.004330155213499945,-0.005365577666988752,0.0010354224534888075
2026-02-27,-0.006642091162136262,-0.00433935555214604,-0.0023027356099902217
